Tesla K20c
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time
2	51	1	1	26	31	0.024096	6.377856	0.026432	1.110752	0.063040	0.841248	17.762367
2	51	1	1	26	36	0.023648	6.448000	0.026272	1.112128	0.058208	0.828736	16.600416
2	51	1	1	31	1	0.024352	5.424928	0.026624	1.136928	0.098432	0.825920	15.482816
2	51	1	1	31	6	0.024320	5.565568	0.027104	1.128160	0.057728	0.824640	12.451616
2	51	1	1	31	11	0.024384	5.850592	0.026976	1.092352	0.060992	0.827040	12.960928
2	51	1	1	31	16	0.024672	6.167648	0.027328	1.094272	0.101504	0.828352	16.143200
2	51	1	1	31	21	0.024416	6.467104	0.026304	1.092928	0.061312	0.825632	17.634048
2	51	1	1	31	26	0.023456	6.779136	0.026720	1.118752	0.059680	0.826208	13.920000
2	51	1	1	31	31	0.023712	7.076704	0.027136	1.104320	0.097600	0.825888	16.616993
2	51	1	1	31	36	0.023136	7.159040	0.025440	1.131168	0.057536	0.839392	15.508032
2	51	1	1	36	1	0.023232	5.577600	0.026400	1.122528	0.058624	0.827296	16.115135
2	51	1	1	36	6	0.023232	5.707424	0.027456	1.136032	0.060544	0.827904	12.891744
2	51	1	1	36	11	0.023552	6.000832	0.027008	1.131424	0.058880	0.835936	15.379040
2	51	1	1	36	16	0.024448	6.321568	0.026016	1.128640	0.058528	0.828448	13.209952
2	51	1	1	36	21	0.023008	6.613728	0.028160	1.102880	0.101376	0.828288	17.872704
2	51	1	1	36	26	0.024416	6.923488	0.026976	1.129856	0.058912	0.833280	13.881760
2	51	1	1	36	31	0.023488	7.224640	0.026144	1.137952	0.058048	0.827136	14.433184
2	51	1	1	36	36	0.023360	7.297792	0.026144	1.119360	0.100192	0.835936	15.113856
2	51	1	6	1	1	0.037408	0.416160	0.041056	0.995552	0.071296	0.751264	3.752448
2	51	1	6	1	6	0.037504	0.454880	0.026944	1.000800	0.070880	0.749888	5.236704
2	51	1	6	1	11	0.036576	0.511744	0.022752	1.017344	0.065792	0.578912	5.391488
2	51	1	6	1	16	0.022304	0.551872	0.023808	0.765984	0.061120	0.576224	3.508384
2	51	1	6	1	21	0.024544	0.623296	0.023904	0.772928	0.061248	0.574720	5.087808
2	51	1	6	1	26	0.022752	0.685312	0.022624	0.780576	0.056608	0.580480	3.200032
2	51	1	6	1	31	0.021792	0.768800	0.023776	0.795104	0.060768	0.575200	3.484640
2	51	1	6	1	36	0.021856	0.786016	0.024096	0.764320	0.060544	0.574624	4.754368
2	51	1	6	6	1	0.024704	0.453344	0.024160	0.755968	0.057440	0.572512	7.219136
2	51	1	6	6	6	0.024352	0.490048	0.024064	0.790624	0.060960	0.575008	3.211200
2	51	1	6	6	11	0.021792	0.901504	0.024032	0.756288	0.060960	0.574496	6.761088
2	51	1	6	6	16	0.022720	0.628384	0.023296	0.764128	0.051904	0.601696	5.861632
2	51	1	6	6	21	0.022272	0.704256	0.023936	0.772832	0.061408	0.574688	3.405088
2	51	1	6	6	26	0.021728	0.775136	0.024160	0.757248	0.061376	0.575392	3.455424
2	51	1	6	6	31	0.022208	0.848224	0.023840	0.755488	0.061152	0.583104	6.574080
2	51	1	6	6	36	0.022528	0.862944	0.024032	0.777184	0.061664	0.595744	3.997280
2	51	1	6	11	1	0.022272	0.565696	0.023904	0.755520	0.060800	0.574720	6.277824
2	51	1	6	11	6	0.022336	0.600672	0.022400	0.756768	0.058976	0.581248	3.401120
2	51	1	6	11	11	0.022400	0.669056	0.023872	0.774304	0.054240	0.575616	3.731872
2	51	1	6	11	16	0.024512	0.743616	0.023808	0.756512	0.061376	0.574592	3.431680
2	51	1	6	11	21	0.022208	0.815008	0.025888	0.757056	0.061216	0.575072	3.748480
2	51	1	6	11	26	0.022272	0.886432	0.024128	0.757792	0.061280	0.587744	3.697248
2	51	1	6	11	31	0.023552	0.952800	0.025120	0.774752	0.057824	0.575776	3.926464
2	51	1	6	11	36	0.021920	0.970784	0.025856	0.757120	0.061696	0.577504	3.975456
2	51	1	6	16	1	0.022112	0.683040	0.024000	0.754688	0.061184	0.586048	3.377664
2	51	1	6	16	6	0.022208	0.719264	0.022528	0.756768	0.055616	0.574272	4.703104
2	51	1	6	16	11	0.022176	0.805440	0.025824	0.916384	0.062272	0.576896	4.856832
2	51	1	6	16	16	0.021952	0.859104	0.023712	0.756064	0.061088	0.573504	3.624192
2	51	1	6	16	21	0.022336	0.930336	0.024064	0.757088	0.057504	0.575872	3.912160
2	51	1	6	16	26	0.023168	0.993664	0.022432	0.776992	0.055904	0.579520	3.788544
2	51	1	6	16	31	0.022112	1.071392	0.023776	0.778880	0.061088	0.576544	8.211136
2	51	1	6	16	36	0.022272	1.093664	0.022656	0.757312	0.061280	0.583616	3.883808
2	51	1	6	21	1	0.022880	0.790048	0.023936	0.780832	0.058112	0.574688	3.561248
2	51	1	6	21	6	0.022208	0.834304	0.024992	0.759072	0.061312	0.575328	6.810752
2	51	1	6	21	11	0.038464	0.943136	0.025952	1.022016	0.074048	0.819424	4.603712
2	51	1	6	21	16	0.023392	0.967264	0.023616	0.780032	0.054976	0.611072	4.935456
2	51	1	6	21	21	0.021952	1.044512	0.024000	0.756480	0.061088	0.575040	3.743392
2	51	1	6	21	26	0.021952	1.118048	0.024288	0.756832	0.061696	0.575680	3.808704
2	51	1	6	21	31	0.022336	1.178016	0.023968	0.755104	0.051936	0.581216	3.960000
2	51	1	6	21	36	0.022336	1.207904	0.025856	0.775456	0.058432	0.575424	4.165952
2	51	1	6	26	1	0.021984	0.914688	0.025728	0.759232	0.061184	0.575136	4.132800
2	51	1	6	26	6	0.022048	0.954304	0.024384	0.758048	0.061056	0.575616	3.642688
2	51	1	6	26	11	0.022016	1.011264	0.024928	0.773248	0.055328	0.581888	3.595136
2	51	1	6	26	16	0.022176	1.090144	0.025056	0.770976	0.060800	0.576800	4.178496
2	51	1	6	26	21	0.022208	1.158304	0.025472	0.763328	0.060448	0.575552	4.207040
2	51	1	6	26	26	0.022176	1.229696	0.023232	0.757312	0.054880	0.583168	5.462656
2	51	1	6	26	31	0.021728	1.304576	0.025088	0.775104	0.058720	0.575616	4.001824
2	51	1	6	26	36	0.022144	1.323040	0.024608	0.758688	0.061376	0.575456	8.041952
2	51	1	6	31	1	0.031936	1.034432	0.023040	0.771424	0.055424	0.583744	3.827488
2	51	1	6	31	6	0.021760	1.067488	0.024384	0.775936	0.062240	0.575488	3.773600
2	51	1	6	31	11	0.021696	1.137792	0.024128	0.758208	0.061152	0.575872	4.135424
2	51	1	6	31	16	0.022240	1.206208	0.024224	0.762720	0.060960	0.581344	4.172640
2	51	1	6	31	21	0.031136	1.274784	0.023040	0.780768	0.051488	0.583360	4.116832
2	51	1	6	31	26	0.021856	1.348736	0.024288	0.773280	0.061472	0.575168	4.048064
2	51	1	6	31	31	0.021824	1.422624	0.024064	0.766944	0.061376	0.574400	4.389344
2	51	1	6	31	36	0.022240	1.439168	0.022976	0.770016	0.058528	0.579584	6.389664
2	51	1	6	36	1	0.024608	1.065920	0.024512	0.762688	0.061280	0.575008	3.762496
2	51	1	6	36	6	0.022048	1.106944	0.024640	0.759552	0.061728	0.576800	4.247648
2	51	1	6	36	11	0.021856	1.173312	0.023040	0.760352	0.059072	0.588992	6.288000
2	51	1	6	36	16	0.022240	1.243712	0.024480	0.855680	0.057216	0.586912	4.476864
2	51	1	6	36	21	0.021664	1.306560	0.026528	0.760704	0.061600	0.575744	6.971008
2	51	1	6	36	26	0.022080	1.374816	0.023136	0.792512	0.056992	0.585440	3.899808
2	51	1	6	36	31	0.021920	1.455616	0.024320	0.775136	0.061568	0.588192	4.168736
2	51	1	6	36	36	0.022080	1.476992	0.024416	0.757440	0.061312	0.612192	8.319232
2	51	1	11	1	1	0.039168	0.302304	0.038016	0.531648	0.077920	0.596576	3.151264
2	51	1	11	1	6	0.037120	0.334496	0.025408	0.799680	0.074368	0.599680	2.906784
2	51	1	11	1	11	0.036352	0.375008	0.025728	0.798944	0.072672	0.595968	3.255744
2	51	1	11	1	16	0.025632	0.387904	0.024928	0.589888	0.062784	0.450592	4.778880
2	51	1	11	1	21	0.025856	0.442752	0.023360	0.590080	0.061920	0.450176	2.634240
2	51	1	11	1	26	0.066656	0.480992	0.023808	0.590624	0.062048	0.459616	4.780160
2	51	1	11	1	31	0.024928	0.522144	0.022496	0.605376	0.052768	0.454208	2.832800
2	51	1	11	1	36	0.025920	0.535808	0.023264	0.590816	0.061984	0.458496	2.636480
2	51	1	11	6	1	0.025344	0.307136	0.023296	0.589408	0.061504	0.449152	2.655232
2	51	1	11	6	6	0.025600	0.340128	0.023328	0.590720	0.061632	0.448160	2.913824
2	51	1	11	6	11	0.025568	0.385696	0.023328	0.590592	0.061216	0.480800	2.503936
2	51	1	11	6	16	0.024160	0.426944	0.022528	0.600832	0.060832	0.457056	2.420960
2	51	1	11	6	21	0.024768	0.473472	0.023744	0.605728	0.058144	0.450816	7.087104
2	51	1	11	6	26	0.025728	0.528000	0.023456	0.590016	0.058016	0.468032	2.637888
2	51	1	11	6	31	0.024960	0.570464	0.023520	0.589120	0.061216	0.451168	4.308352
2	51	1	11	6	36	0.024256	0.580512	0.023040	0.609664	0.057632	0.474112	3.712992
2	51	1	11	11	1	0.025472	0.365088	0.023648	0.593952	0.057856	0.448864	5.274368
2	51	1	11	11	6	0.025568	0.397632	0.023520	0.595168	0.061792	0.457984	2.827712
2	51	1	11	11	11	0.025536	0.443232	0.022496	0.590336	0.060160	0.452320	2.430784
2	51	1	11	11	16	0.024928	0.491456	0.022496	0.602688	0.055968	0.455360	2.821440
2	51	1	11	11	21	0.025568	0.539904	0.037536	0.608000	0.061248	0.450592	2.664064
2	51	1	11	11	26	0.025120	0.584544	0.023680	0.589728	0.062496	0.448416	2.944160
2	51	1	11	11	31	0.025344	0.632544	0.023776	0.601888	0.061056	0.450016	6.409248
2	51	1	11	11	36	0.025088	0.643264	0.024320	0.603904	0.052032	0.451168	2.712480
2	51	1	11	16	1	0.025888	0.432192	0.023520	0.614016	0.060864	0.450528	2.810912
2	51	1	11	16	6	0.025760	0.461536	0.023296	0.602560	0.061856	0.449248	2.563200
2	51	1	11	16	11	0.025248	0.510336	0.024576	0.589280	0.061184	0.449888	2.602176
2	51	1	11	16	16	0.025376	0.557984	0.023808	0.589888	0.062080	0.449024	2.651904
2	51	1	11	16	21	0.025856	0.593568	0.022400	0.615264	0.056160	0.456192	2.592096
2	51	1	11	16	26	0.024352	0.646848	0.024192	0.603200	0.059872	0.451872	5.249568
2	51	1	11	16	31	0.025376	0.698176	0.023744	0.600992	0.061696	0.450912	2.801152
2	51	1	11	16	36	0.024960	0.714336	0.023392	0.590336	0.061984	0.450176	3.171200
2	51	1	11	21	1	0.025856	0.491872	0.022048	0.590528	0.059424	0.457632	2.489536
2	51	1	11	21	6	0.024512	0.520256	0.022208	0.606720	0.054624	0.459520	2.871360
2	51	1	11	21	11	0.025728	0.578656	0.023424	0.593568	0.061472	0.449696	2.685216
2	51	1	11	21	16	0.025792	0.623232	0.212160	0.589376	0.061312	0.453184	3.176928
2	51	1	11	21	21	0.025664	0.664960	0.024032	0.589952	0.061696	0.449248	2.756832
2	51	1	11	21	26	0.025920	0.711840	0.023936	0.601792	0.062688	0.539680	2.980160
2	51	1	11	21	31	0.024320	0.756832	0.022240	0.607840	0.056800	0.458016	3.028064
2	51	1	11	21	36	0.025696	0.777216	0.023392	0.602400	0.062080	0.452608	3.252896
2	51	1	11	26	1	0.025920	0.562528	0.023584	0.589312	0.057984	0.450016	2.870720
2	51	1	11	26	6	0.025984	0.589248	0.023520	0.599392	0.062048	0.449184	2.693760
2	51	1	11	26	11	0.025600	0.636800	0.023968	0.589024	0.062208	0.452256	3.109344
2	51	1	11	26	16	0.024256	0.680416	0.022752	0.604352	0.056448	0.475392	3.028640
2	51	1	11	26	21	0.026016	0.732832	0.023424	0.600704	0.062176	0.450144	3.105792
2	51	1	11	26	26	0.025760	0.775616	0.023648	0.598016	0.061888	0.449440	2.872672
2	51	1	11	26	31	0.025056	0.828544	0.023552	0.587584	0.061248	0.450304	3.230432
2	51	1	11	26	36	0.025568	0.838816	0.024992	0.589824	0.055136	0.454528	3.191872
2	51	1	11	31	1	0.025056	0.619296	0.022688	0.603040	0.058272	0.456256	2.904992
2	51	1	11	31	6	0.037504	0.691648	0.026688	0.820000	0.077184	0.637344	3.763264
2	51	1	11	31	11	0.025568	0.700288	0.023712	0.599808	0.061056	0.449760	3.066496
2	51	1	11	31	16	0.025792	0.751328	0.023648	0.589472	0.061728	0.448832	2.842272
2	51	1	11	31	21	0.025408	0.796160	0.023584	0.589408	0.059552	0.456320	2.906368
2	51	1	11	31	26	0.024192	0.832992	0.023072	0.601504	0.059456	0.468192	3.119584
2	51	1	11	31	31	0.025504	0.885216	0.023840	0.589952	0.058080	0.449216	3.313248
2	51	1	11	31	36	0.026848	0.903552	0.023392	0.591072	0.073664	0.448800	3.010912
2	51	1	11	36	1	0.025376	0.643936	0.023552	0.590144	0.061728	0.450176	7.467488
2	51	1	11	36	6	0.025472	0.679136	0.023456	0.599904	0.058240	0.450240	3.874848
2	51	1	11	36	11	0.025504	0.725568	0.023744	0.590880	0.062240	0.451104	3.128192
2	51	1	11	36	16	0.025440	0.775040	0.023424	0.590976	0.061600	0.451808	3.118528
2	51	1	11	36	21	0.026080	0.815904	0.022560	0.589728	0.059488	0.454688	3.023168
2	51	1	11	36	26	0.024416	0.864192	0.022624	0.606240	0.055200	0.463520	3.152864
2	51	1	11	36	31	0.025152	0.915328	0.023648	0.590784	0.061824	0.450016	3.301280
2	51	1	11	36	36	0.024960	0.925632	0.023360	0.589056	0.061792	0.449792	3.039936
2	51	1	16	1	1	0.043584	0.315488	0.038048	0.848416	0.077088	0.584480	5.501152
2	51	1	16	1	6	0.036480	0.261664	0.024704	0.778688	0.076512	0.583840	3.067584
2	51	1	16	1	11	0.036032	0.279680	0.023680	0.777600	0.073344	0.618144	3.024000
2	51	1	16	1	16	0.024768	0.323328	0.020384	0.599040	0.055360	0.448928	2.538336
2	51	1	16	1	21	0.025888	0.279584	0.021888	0.599232	0.060960	0.444000	2.630656
2	51	1	16	1	26	0.026112	0.298304	0.021696	0.585344	0.060480	0.442848	2.272832
2	51	1	16	1	31	0.025088	0.314752	0.021536	0.583392	0.060800	0.443136	2.316288
2	51	1	16	1	36	0.025440	0.322144	0.021728	0.584992	0.057504	0.442752	2.300064
2	51	1	16	6	1	0.025920	0.241184	0.020288	0.582176	0.059424	0.450240	2.442688
2	51	1	16	6	6	0.024000	0.253632	0.020480	0.597152	0.056480	0.447360	2.367008
2	51	1	16	6	11	0.024672	0.271072	0.021824	0.595552	0.057184	0.443840	2.601664
2	51	1	16	6	16	0.025920	0.294944	0.021504	0.583232	0.061120	0.443680	2.267104
2	51	1	16	6	21	0.025472	0.313568	0.023552	0.583104	0.060928	0.444096	2.615392
2	51	1	16	6	26	0.026176	0.333536	0.021280	0.583232	0.060736	0.444544	2.618976
2	51	1	16	6	31	0.025984	0.393568	0.020032	0.598368	0.055072	0.448096	4.340800
2	51	1	16	6	36	0.024320	0.353856	0.028736	0.594336	0.057216	0.445696	2.700032
2	51	1	16	11	1	0.025696	0.284480	0.021312	0.583552	0.061568	0.442784	2.266336
2	51	1	16	11	6	0.025952	0.303456	0.021536	0.581408	0.056800	0.443008	2.259904
2	51	1	16	11	11	0.025888	0.319680	0.021504	0.590880	0.060544	0.443648	2.539968
2	51	1	16	11	16	0.025600	0.336896	0.021472	0.583456	0.060512	0.455936	6.161312
2	51	1	16	11	21	0.025792	0.359072	0.021504	0.604064	0.061696	0.442624	2.740672
2	51	1	16	11	26	0.026016	0.377280	0.021472	0.583616	0.061504	0.445600	2.699040
2	51	1	16	11	31	0.026048	0.394656	0.021632	0.582560	0.060832	0.442624	2.367232
2	51	1	16	11	36	0.025568	0.400768	0.021792	0.583776	0.061184	0.443264	2.365728
2	51	1	16	16	1	0.026016	0.322560	0.021024	0.582336	0.054944	0.444928	2.223296
2	51	1	16	16	6	0.024512	0.337760	0.021280	0.600288	0.055424	0.448096	4.364384
2	51	1	16	16	11	0.025856	0.363488	0.021408	0.582080	0.061184	0.443360	3.935232
2	51	1	16	16	16	0.025664	0.381696	0.021440	0.582720	0.061536	0.444576	2.653664
2	51	1	16	16	21	0.025792	0.400896	0.021600	0.599520	0.061664	0.444384	3.780320
2	51	1	16	16	26	0.024960	0.411328	0.020768	0.608480	0.056832	0.448000	2.320640
2	51	1	16	16	31	0.025504	0.449184	0.021568	0.597952	0.057312	0.454784	2.433472
2	51	1	16	16	36	0.025856	0.443840	0.021408	0.583072	0.057600	0.445376	2.745472
2	51	1	16	21	1	0.025696	0.375264	0.021472	0.581824	0.061152	0.444416	2.669376
2	51	1	16	21	6	0.025696	0.390400	0.021632	0.583904	0.060704	0.454368	2.648768
2	51	1	16	21	11	0.025920	0.401632	0.020256	0.583328	0.058688	0.447040	2.385888
2	51	1	16	21	16	0.024992	0.422912	0.020352	0.600672	0.056192	0.450624	2.330752
2	51	1	16	21	21	0.020864	0.443776	0.021312	0.590496	0.061152	0.442816	2.424000
2	51	1	16	21	26	0.026080	0.462784	0.021440	0.601344	0.061120	0.443968	2.700608
2	51	1	16	21	31	0.026304	0.483104	0.022432	0.583328	0.057600	0.443488	2.445536
2	51	1	16	21	36	0.025536	0.488640	0.021312	0.583104	0.060832	0.443200	2.721344
2	51	1	16	26	1	0.025824	0.410240	0.020160	0.594048	0.059072	0.447552	2.653024
2	51	1	16	26	6	0.024320	0.427904	0.021728	0.599072	0.052224	0.451712	2.345824
2	51	1	16	26	11	0.026112	0.451168	0.021376	0.599424	0.063264	0.443040	2.433728
2	51	1	16	26	16	0.025888	0.478208	0.021376	0.582848	0.060992	0.445504	2.448192
2	51	1	16	26	21	0.025344	0.487200	0.021472	0.581184	0.060224	0.444096	2.797312
2	51	1	16	26	26	0.025632	0.507904	0.021312	0.581248	0.060928	0.442080	2.680032
2	51	1	16	26	31	0.024160	0.533344	0.021120	0.594880	0.055232	0.451520	2.769632
2	51	1	16	26	36	0.024064	0.527296	0.021312	0.597120	0.078208	0.455392	2.764736
2	51	1	16	31	1	0.025440	0.460256	0.021408	0.582784	0.057344	0.442560	2.787040
2	51	1	16	31	6	0.025920	0.476416	0.021376	0.592832	0.061216	0.444096	2.730528
2	51	1	16	31	11	0.026144	0.495488	0.023200	0.584000	0.061088	0.443392	4.044320
2	51	1	16	31	16	0.025216	0.508096	0.021280	0.594208	0.051616	0.448992	2.400928
2	51	1	16	31	21	0.025280	0.526592	0.020256	0.598272	0.055264	0.464992	2.435424
2	51	1	16	31	26	0.026272	0.558720	0.021248	0.580544	0.060608	0.445120	2.742784
2	51	1	16	31	31	0.025632	0.570080	0.021280	0.582592	0.074688	0.446464	2.552032
2	51	1	16	31	36	0.025792	0.575424	0.021248	0.583328	0.061856	0.445024	2.784384
2	51	1	16	36	1	0.025600	0.532480	0.021248	0.584032	0.061984	0.448352	3.812576
2	51	1	16	36	6	0.026496	0.490688	0.020064	0.603936	0.055232	0.454912	9.556480
2	51	1	16	36	11	0.025728	0.512288	0.021248	0.584320	0.057312	0.444064	2.744096
2	51	1	16	36	16	0.025760	0.526592	0.020352	0.592096	0.058784	0.445504	2.696064
2	51	1	16	36	21	0.024832	0.540704	0.022080	0.600832	0.057824	0.454368	2.794304
2	51	1	16	36	26	0.025568	0.567264	0.021664	0.584736	0.061024	0.444704	2.538208
2	51	1	16	36	31	0.024864	0.586304	0.021568	0.596640	0.061280	0.443808	2.568512
2	51	1	16	36	36	0.025472	0.595744	0.022368	0.582656	0.061120	0.443616	2.897280
2	51	1	21	1	1	0.036608	0.225024	0.036480	0.545088	0.076128	0.584096	2.613632
2	51	1	21	1	6	0.036416	0.240064	0.024384	0.778816	0.074752	0.583072	46.506687
2	51	1	21	1	11	0.037760	0.292864	0.024256	0.802560	0.075360	0.584928	35.000992
2	51	1	21	1	16	0.024864	0.227424	0.020416	0.606464	0.055040	0.451072	13.268288
2	51	1	21	1	21	0.025600	0.260032	0.021312	0.589344	0.058496	0.452384	2.181888
2	51	1	21	1	26	0.024768	0.256416	0.020832	0.598304	0.051744	0.453344	2.765472
2	51	1	21	1	31	0.025472	0.279232	0.021184	0.599552	0.057344	0.445600	2.573664
2	51	1	21	1	36	0.025568	0.287520	0.021184	0.584576	0.061056	0.444256	2.689088
2	51	1	21	6	1	0.025824	0.215488	0.021312	0.586016	0.057600	0.442816	2.460960
2	51	1	21	6	6	0.025728	0.226912	0.021312	0.592800	0.061536	0.445792	2.548704
2	51	1	21	6	11	0.025632	0.247616	0.020096	0.583104	0.058176	0.450048	2.524992
2	51	1	21	6	16	0.024896	0.259744	0.020384	0.601568	0.054624	0.449696	2.126848
2	51	1	21	6	21	0.027136	0.285472	0.021184	0.593440	0.059072	0.443968	7.001568
2	51	1	21	6	26	0.025792	0.296192	0.021472	0.583456	0.060800	0.455488	3.707104
2	51	1	21	6	31	0.025440	0.304320	0.020096	0.584128	0.058848	0.468896	2.184480
2	51	1	21	6	36	0.025024	0.311072	0.020000	0.597536	0.052064	0.449888	2.720416
2	51	1	21	11	1	0.025760	0.244896	0.021376	0.583136	0.061408	0.444544	2.240672
2	51	1	21	11	6	0.025440	0.264608	0.021440	0.583936	0.061696	0.446400	2.517152
2	51	1	21	11	11	0.025856	0.280928	0.021056	0.597216	0.057440	0.444032	2.195008
2	51	1	21	11	16	0.025312	0.298208	0.021440	0.585344	0.061120	0.463328	2.222304
2	51	1	21	11	21	0.025632	0.311136	0.021472	0.584480	0.058752	0.451840	7.784192
2	51	1	21	11	26	0.025888	0.329760	0.021440	0.588832	0.061056	0.445440	2.245408
2	51	1	21	11	31	0.025376	0.340416	0.021440	0.583648	0.061184	0.460960	7.755648
2	51	1	21	11	36	0.024736	0.341696	0.020064	0.596768	0.056608	0.456352	9.207872
2	51	1	21	16	1	0.025952	0.282080	0.021312	0.589088	0.061408	0.444576	4.529184
2	51	1	21	16	6	0.025056	0.288352	0.020064	0.611712	0.058912	0.448448	4.688160
2	51	1	21	16	11	0.025920	0.313280	0.021216	0.590400	0.061376	0.445792	7.641728
2	51	1	21	16	16	0.025824	0.326304	0.021472	0.583264	0.061472	0.442720	3.583456
2	51	1	21	16	21	0.025440	0.338208	0.020128	0.617952	0.055552	0.450016	2.736064
2	51	1	21	16	26	0.025664	0.358432	0.021472	0.593664	0.060128	0.445152	7.340416
2	51	1	21	16	31	0.025728	0.373024	0.021376	0.583296	0.060864	0.466592	10.346176
2	51	1	21	16	36	0.025472	0.381728	0.021120	0.586464	0.061568	0.444672	5.281600
2	51	1	21	21	1	0.037344	0.350752	0.024384	0.789536	0.070368	0.633504	9.364288
2	51	1	21	21	6	0.025600	0.363200	0.025088	0.588864	0.070592	0.585408	7.539744
2	51	1	21	21	11	0.036128	0.382016	0.023744	0.778912	0.072608	0.592960	10.526368
2	51	1	21	21	16	0.025568	0.358528	0.021536	0.592512	0.061344	0.444672	2.280672
2	51	1	21	21	21	0.025696	0.375072	0.021568	0.593024	0.061024	0.442752	7.963552
2	51	1	21	21	26	0.025952	0.390944	0.021248	0.622720	0.061824	0.443584	4.150368
