Tesla C2050
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time

7	51	1	1	1	1	0.027744	2.449152	0.038208	1.046688	0.069056	0.769952	11.259296
7	51	1	1	1	6	0.028288	2.627168	0.024000	1.041248	0.061664	0.764896	6.358496
7	51	1	1	1	11	0.027456	2.786304	0.035392	1.041824	0.061536	0.763104	13.918528
7	51	1	1	1	16	0.027744	2.926912	0.034784	1.032096	0.060512	0.764128	9.297824
7	51	1	1	1	21	0.027424	3.097472	0.024064	1.062080	0.060416	0.769216	6.807424
7	51	1	1	1	26	0.027776	3.280896	0.024032	1.040544	0.061216	0.763072	12.015456
7	51	1	1	1	31	0.027296	3.419008	0.024032	1.023808	0.060896	0.762080	11.197568
7	51	1	1	1	36	0.028320	3.576960	0.034656	1.090016	0.060736	0.762400	11.463840
7	51	1	1	6	1	0.027264	2.880576	0.023744	1.043296	0.060576	0.763264	11.027360
7	51	1	1	6	6	0.027488	3.028064	0.025152	1.021792	0.062080	0.761792	9.545280
7	51	1	1	6	11	0.027680	3.201984	0.037344	1.041152	0.061440	0.762400	10.819904
7	51	1	1	6	16	0.027584	3.368608	0.023904	1.075424	0.060640	0.789344	11.739200
7	51	1	1	6	21	0.027072	3.530848	0.024448	1.023776	0.059840	0.763840	11.037280
7	51	1	1	6	26	0.027616	3.698624	0.024704	1.041952	0.061568	0.763680	9.860896
7	51	1	1	6	31	0.027072	3.856544	0.034848	1.062944	0.060512	0.762912	8.377344
7	51	1	1	6	36	0.051616	4.006368	0.024032	1.063680	0.061600	0.785952	11.801504
7	51	1	1	11	1	0.028096	3.247456	0.034624	1.032576	0.062496	0.766272	11.119488
7	51	1	1	11	6	0.027328	3.406400	0.034784	1.037056	0.060384	0.762880	8.898304
7	51	1	1	11	11	0.027232	3.569504	0.023936	1.011136	0.060608	0.785920	11.333568
7	51	1	1	11	16	0.027744	3.730432	0.034752	1.094144	0.062752	0.763744	8.853600
7	51	1	1	11	21	0.027168	3.884480	0.034848	1.022368	0.061760	0.765664	9.531520
7	51	1	1	11	26	0.027424	4.053920	0.035008	1.020992	0.059456	0.764928	11.594304
7	51	1	1	11	31	0.027488	4.211840	0.035552	1.041696	0.061760	0.764800	10.928960
7	51	1	1	11	36	0.027488	4.833376	0.023872	1.086880	0.062976	0.762944	10.448480
7	51	1	1	16	1	0.027360	3.599840	0.024000	1.072000	0.061856	0.765664	10.034912
7	51	1	1	16	6	0.027584	3.765184	0.024160	1.057504	0.060544	0.786048	8.889568
7	51	1	1	16	11	0.027648	3.930944	0.024672	1.037248	0.061216	0.765408	8.727488
7	51	1	1	16	16	0.027360	4.091840	0.023840	1.057504	0.060192	0.764000	11.591136
7	51	1	1	16	21	0.027392	4.250432	0.034816	1.025696	0.060256	0.764320	9.917344
7	51	1	1	16	26	0.027488	4.409920	0.034848	1.033952	0.060544	0.777376	9.898912
7	51	1	1	16	31	0.027008	4.573792	0.023968	1.029792	0.061312	0.764640	12.933600
7	51	1	1	16	36	0.027232	4.733760	0.034656	1.044512	0.060448	0.766336	12.958944
7	51	1	1	21	1	0.027904	3.952992	0.023968	1.068128	0.061824	0.774048	11.651520
7	51	1	1	21	6	0.027776	4.121856	0.034528	1.091616	0.062848	0.766080	12.266240
7	51	1	1	21	11	0.027680	4.283744	0.023808	1.070048	0.061760	0.765472	10.942016
7	51	1	1	21	16	0.027264	4.438208	0.034752	1.131008	0.060352	0.766912	11.583744
7	51	1	1	21	21	0.027744	4.603136	0.034816	1.041280	0.061984	0.765248	11.910176
7	51	1	1	21	26	0.027264	4.764736	0.034656	1.066048	0.061696	0.764640	11.254240
7	51	1	1	21	31	0.027488	4.924576	0.024032	1.033536	0.060544	0.765152	13.225344
7	51	1	1	21	36	0.027392	5.130528	0.024096	1.050368	0.060320	0.769792	14.346144
7	51	1	1	26	1	0.026848	4.302080	0.035680	1.031680	0.061664	0.768352	12.892832
7	51	1	1	26	6	0.027168	4.478688	0.034720	1.067104	0.059968	0.766144	10.454624
7	51	1	1	26	11	0.027712	4.641376	0.024704	1.137856	0.061632	0.768032	9.865888
7	51	1	1	26	16	0.027168	4.806880	0.034688	1.032064	0.060096	0.767104	10.291552
7	51	1	1	26	21	0.027264	4.961888	0.036064	1.059904	0.061888	0.765472	12.088192
7	51	1	1	26	26	0.027616	5.123008	0.034592	1.097024	0.061632	0.766272	13.052928
7	51	1	1	26	31	0.027648	5.282304	0.037312	1.014592	0.060576	0.766560	10.347072
7	51	1	1	26	36	0.027168	5.443392	0.025344	1.047584	0.061280	0.777248	10.166048
