Tesla K20c
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time
7	51	1	6	16	6	0.024320	0.717952	0.024064	0.774656	0.078112	0.566240	4.968992
7	51	1	6	16	11	0.021568	0.783872	0.023904	0.772512	0.060352	0.564480	5.480736
7	51	1	6	16	16	0.021792	0.850784	0.023328	0.750720	0.055744	0.571360	4.764864
7	51	1	6	16	21	0.021728	0.930016	0.024256	0.752224	0.061120	0.564224	5.759520
7	51	1	6	16	26	0.036736	1.041472	0.026720	1.008512	0.075040	0.807616	6.035808
7	51	1	6	16	31	0.022880	1.062080	0.022656	0.772448	0.054432	0.572192	5.295968
7	51	1	6	16	36	0.021728	1.093184	0.024096	0.770272	0.056608	0.566528	5.493504
7	51	1	6	21	1	0.021632	0.797408	0.023936	0.754656	0.061088	0.581024	6.200512
7	51	1	6	21	6	0.021568	0.832672	0.023936	0.787296	0.057888	0.565952	3.528928
7	51	1	6	21	11	0.021472	0.904448	0.023936	0.748352	0.060800	0.565760	7.583872
7	51	1	6	21	16	0.021792	0.966720	0.023072	0.750176	0.058272	0.572512	3.748064
7	51	1	6	21	21	0.021536	1.041536	0.024448	0.768000	0.057344	0.564672	6.223328
7	51	1	6	21	26	0.021696	1.118112	0.024608	0.748512	0.060608	0.585696	4.910912
7	51	1	6	21	31	0.021408	1.184352	0.026336	0.748928	0.058464	0.572256	6.075136
7	51	1	6	21	36	0.021504	1.201696	0.024512	0.768128	0.060960	0.566720	7.099872
7	51	1	6	26	1	0.021664	0.914336	0.023840	0.750336	0.058144	0.573248	3.850848
7	51	1	6	26	6	0.021632	0.949408	0.023552	0.766848	0.056416	0.570176	5.996672
7	51	1	6	26	11	0.021632	1.013632	0.024352	0.755072	0.061024	0.579136	5.512672
7	51	1	6	26	16	0.021728	1.089536	0.023168	0.749952	0.059744	0.577376	3.854368
7	51	1	6	26	21	0.023168	1.155264	0.024096	0.761728	0.052928	0.565088	5.467776
7	51	1	6	26	26	0.021536	1.231296	0.024480	0.763840	0.060832	0.564608	6.334304
7	51	1	6	26	31	0.021568	1.302176	0.023584	0.748608	0.059776	0.578304	7.629184
7	51	1	6	26	36	0.021504	1.318592	0.024448	0.750624	0.060640	0.565856	4.326112
7	51	1	6	31	1	0.021632	1.028480	0.024512	0.750944	0.061216	0.564288	8.187872
7	51	1	6	31	6	0.021792	1.067648	0.024672	0.770688	0.060288	0.566080	7.312384
7	51	1	6	31	11	0.021568	1.132576	0.026368	0.749184	0.061184	0.564704	8.465760
7	51	1	6	31	16	0.021504	1.210912	0.024416	0.749824	0.060480	0.564416	6.064800
7	51	1	6	31	21	0.021408	1.278720	0.024672	0.749088	0.060896	0.565088	5.193760
7	51	1	6	31	26	0.021760	1.339776	0.026304	0.761536	0.055360	0.570400	5.382560
7	51	1	6	31	31	0.021504	1.422016	0.024160	0.749120	0.056640	0.563936	4.446400
7	51	1	6	31	36	0.021696	1.434112	0.024192	0.749824	0.060832	0.568192	7.566240
7	51	1	6	36	1	0.021504	1.062976	0.024320	0.763264	0.058432	0.567296	5.984576
7	51	1	6	36	6	0.021504	1.098080	0.024352	0.750496	0.060768	0.584032	4.063872
7	51	1	6	36	11	0.021536	1.168448	0.023968	0.749952	0.058208	0.582080	4.481184
7	51	1	6	36	16	0.023200	1.240352	0.025504	0.769536	0.057824	0.565696	5.854336
7	51	1	6	36	21	0.021888	1.315136	0.024288	0.766176	0.060672	0.565728	3.997888
7	51	1	6	36	26	0.021792	1.383040	0.024192	0.760416	0.053984	0.579968	3.859648
7	51	1	6	36	31	0.021632	1.446752	0.024704	0.769216	0.057344	0.565984	4.127232
7	51	1	6	36	36	0.021472	1.471136	0.024480	0.764288	0.060704	0.562976	6.795072
7	51	1	11	1	1	0.038144	0.298656	0.037888	0.532064	0.069152	0.579328	2.682432
7	51	1	11	1	6	0.037952	0.330272	0.026784	0.776768	0.074304	0.596288	3.296128
7	51	1	11	1	11	0.037920	0.375232	0.026432	0.778624	0.074240	0.579104	3.000928
7	51	1	11	1	16	0.035104	0.414912	0.025536	0.795616	0.072160	0.590720	3.199712
7	51	1	11	1	21	0.037760	0.475808	0.023552	0.798304	0.064160	0.443360	4.244832
7	51	1	11	1	26	0.024672	0.480352	0.023552	0.585024	0.061280	0.442880	6.343776
7	51	1	11	1	31	0.025120	0.524960	0.022304	0.589888	0.057952	0.441120	6.419168
7	51	1	11	1	36	0.024640	0.541024	0.023840	0.591456	0.061216	0.443264	2.900384
7	51	1	11	6	1	0.025312	0.308896	0.023328	0.584896	0.057120	0.440768	6.436992
7	51	1	11	6	6	0.024704	0.336032	0.022464	0.585920	0.058560	0.445344	2.566784
7	51	1	11	6	11	0.024096	0.378112	0.022592	0.612320	0.056640	0.446848	3.318208
7	51	1	11	6	16	0.031040	0.432256	0.023328	0.585408	0.061152	0.441696	2.879040
7	51	1	11	6	21	0.024640	0.479200	0.025344	0.585280	0.062496	0.442368	3.851392
7	51	1	11	6	26	0.024480	0.525696	0.023584	0.586304	0.060864	0.442464	2.773664
7	51	1	11	6	31	0.023776	0.565120	0.022880	0.591552	0.055168	0.449728	7.219808
