Tesla C2050
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time
4	51	1	1	36	6	0.027776	5.181856	0.024064	1.071520	0.062080	0.785056	12.476864
4	51	1	1	36	11	0.027232	5.347840	0.034816	1.041536	0.061952	0.781408	13.238240
4	51	1	1	36	16	0.027712	5.498656	0.024064	1.076640	0.062816	0.764992	11.287040
4	51	1	1	36	21	0.028032	5.661984	0.025312	1.044352	0.062048	0.765472	12.156320
4	51	1	1	36	26	0.028160	5.828640	0.024384	1.026400	0.063200	0.803104	10.960224
4	51	1	1	36	31	0.027296	5.987872	0.025184	1.080704	0.061216	0.769248	12.913504
4	51	1	1	36	36	0.027648	6.147584	0.024000	1.044544	0.110304	0.786912	14.861152
4	51	1	6	1	1	0.027968	0.556160	0.027648	0.946848	0.072512	0.671264	7.888768
4	51	1	6	1	6	0.026912	0.593312	0.023904	0.971616	0.073280	0.670720	7.006368
4	51	1	6	1	11	0.021824	0.603232	0.021728	0.728704	0.061152	0.520160	4.951296
4	51	1	6	1	16	0.022144	0.652768	0.021664	0.728928	0.061536	0.518176	5.972640
4	51	1	6	1	21	0.022080	0.726688	0.022176	0.724256	0.061216	0.532288	6.894400
4	51	1	6	1	26	0.021984	0.713152	0.022432	0.760320	0.060128	0.517536	6.967808
4	51	1	6	1	31	0.021792	0.752128	0.022240	0.783904	0.056320	0.517312	5.645888
4	51	1	6	1	36	0.022112	0.819008	0.021760	0.725536	0.061856	0.520576	5.193792
4	51	1	6	6	1	0.021984	0.596768	0.022624	0.719232	0.061888	0.531872	7.655552
4	51	1	6	6	6	0.022016	0.658720	0.044384	0.750368	0.062080	0.531232	9.715456
4	51	1	6	6	11	0.022144	0.671776	0.021632	0.742912	0.060128	0.517792	2.754976
4	51	1	6	6	16	0.022208	0.708128	0.022240	0.693344	0.059584	0.516672	2.741120
4	51	1	6	6	21	0.021824	0.743424	0.022240	0.694912	0.059744	0.518080	6.729088
4	51	1	6	6	26	0.022432	0.804160	0.022080	0.724416	0.062176	0.518400	5.439424
4	51	1	6	6	31	0.022112	0.839872	0.021792	0.718432	0.061248	0.530880	5.347744
4	51	1	6	6	36	0.021696	0.870240	0.021888	0.763424	0.059520	0.519488	5.131808
4	51	1	6	11	1	0.022560	0.655648	0.022432	0.733568	0.061600	0.532928	5.133440
4	51	1	6	11	6	0.022080	0.690496	0.021536	0.723744	0.059648	0.515936	6.338496
4	51	1	6	11	11	0.022368	0.730432	0.043648	0.733824	0.061088	0.518560	2.835776
4	51	1	6	11	16	0.021952	0.764224	0.022112	0.693792	0.060480	0.517024	5.274048
4	51	1	6	11	21	0.021696	0.801312	0.021888	0.746432	0.060096	0.517152	4.535392
4	51	1	6	11	26	0.022080	0.862912	0.021760	0.719840	0.061088	0.517440	2.931200
4	51	1	6	11	31	0.021792	0.880992	0.022112	0.694752	0.059424	0.516384	6.676768
4	51	1	6	11	36	0.022272	0.927264	0.024128	0.794048	0.058976	0.554880	4.320480
4	51	1	6	16	1	0.021856	0.710848	0.021920	0.741536	0.101152	0.519104	7.785664
4	51	1	6	16	6	0.022304	0.757664	0.044672	0.719584	0.061440	0.517824	7.006976
4	51	1	6	16	11	0.022048	0.792256	0.043872	0.716416	0.061792	0.531584	6.898208
4	51	1	6	16	16	0.021792	0.826592	0.022176	0.752256	0.060864	0.519072	5.332640
4	51	1	6	16	21	0.022464	0.890752	0.022400	0.719264	0.061184	0.532128	3.270208
4	51	1	6	16	26	0.021632	0.899968	0.022144	0.696160	0.059968	0.520160	3.964256
4	51	1	6	16	31	0.021760	0.936736	0.021376	0.752672	0.060160	0.519488	3.293952
4	51	1	6	16	36	0.021760	0.966208	0.021792	0.701184	0.060320	0.519200	6.718880
4	51	1	6	21	1	0.022336	0.774048	0.022272	0.718464	0.061824	0.529504	7.491040
4	51	1	6	21	6	0.021920	0.808032	0.021376	0.724192	0.059936	0.518272	5.259872
4	51	1	6	21	11	0.021888	0.842432	0.022144	0.771776	0.060160	0.518400	4.563264
4	51	1	6	21	16	0.022144	0.894592	0.022272	0.729856	0.061472	0.518496	5.606848
4	51	1	6	21	21	0.021888	0.927840	0.022080	0.710304	0.073152	0.533344	5.155360
4	51	1	6	21	26	0.022112	1.003680	0.022304	0.716608	0.062336	0.518240	4.792608
4	51	1	6	21	31	0.021760	0.992480	0.022176	0.747072	0.059744	0.517888	4.018560
