Tesla K20c
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time
8	51	1	6	1	21	0.021664	0.619072	0.024000	0.767008	0.075168	0.576608	4.641856
8	51	1	6	1	26	0.021664	0.682112	0.023808	0.780352	0.057760	0.580544	7.210848
8	51	1	6	1	31	0.021440	0.761120	0.023680	0.765696	0.060480	0.569280	7.848096
8	51	1	6	1	36	0.021472	0.775584	0.022496	0.783168	0.057056	0.606464	5.549312
8	51	1	6	6	1	0.021664	0.453184	0.023904	0.755744	0.057440	0.565856	4.964768
8	51	1	6	6	6	0.021536	0.487616	0.023904	0.766272	0.060544	0.574944	5.824992
8	51	1	6	6	11	0.021472	0.558240	0.023936	0.774784	0.057248	0.567968	7.721728
8	51	1	6	6	16	0.021632	0.630528	0.023808	0.756992	0.060704	0.585088	5.553280
8	51	1	6	6	21	0.022048	0.696096	0.022560	0.783744	0.056224	0.587072	3.859680
8	51	1	6	6	26	0.021312	0.773568	0.023936	0.756096	0.062016	0.566208	3.803264
8	51	1	6	6	31	0.021440	0.845504	0.024032	0.757824	0.061216	0.568928	6.256800
8	51	1	6	6	36	0.021536	0.859520	0.022368	0.772000	0.055296	0.593248	5.961056
8	51	1	6	11	1	0.021568	0.570048	0.023744	0.754336	0.060960	0.567584	8.163072
8	51	1	6	11	6	0.021568	0.599584	0.022848	0.779488	0.055840	0.581568	5.788320
8	51	1	6	11	11	0.021952	0.666784	0.023808	0.755680	0.057344	0.584928	7.667616
8	51	1	6	11	16	0.021600	0.738688	0.022688	0.765792	0.058944	0.582784	8.195456
8	51	1	6	11	21	0.021504	0.811872	0.023840	0.773056	0.061472	0.576864	5.409376
8	51	1	6	11	26	0.021600	0.885504	0.023616	0.756160	0.060864	0.569472	8.390880
8	51	1	6	11	31	0.021376	1.064768	0.023648	0.766176	0.061792	0.566496	7.357856
8	51	1	6	11	36	0.021536	0.968096	0.022656	0.767424	0.060448	0.577728	5.729440
8	51	1	6	16	1	0.023296	0.681824	0.023744	0.787040	0.057760	0.565920	5.787872
8	51	1	6	16	6	0.021504	0.721504	0.024960	0.756192	0.057152	0.567648	3.393056
8	51	1	6	16	11	0.021632	0.787904	0.022976	0.752992	0.058144	0.581792	3.448416
8	51	1	6	16	16	0.020800	0.851936	0.022656	0.774560	0.055360	0.573856	5.626816
8	51	1	6	16	21	0.021664	0.927680	0.024032	0.754240	0.057344	0.565920	5.356864
8	51	1	6	16	26	0.021760	1.001600	0.023840	0.767968	0.059584	0.578240	5.565888
8	51	1	6	16	31	0.022400	1.068160	0.025312	0.776544	0.058656	0.566592	7.506368
8	51	1	6	16	36	0.021536	1.093984	0.023584	0.767168	0.061088	0.589536	5.774432
8	51	1	6	21	1	0.021536	0.790752	0.022720	0.781024	0.052480	0.572480	3.557440
8	51	1	6	21	6	0.021568	0.833376	0.024192	0.774880	0.062880	0.567360	3.788096
8	51	1	6	21	11	0.021536	0.897824	0.024064	0.755552	0.060672	0.566528	6.057344
8	51	1	6	21	16	0.021920	0.966336	0.022848	0.767040	0.051264	0.571968	9.582400
8	51	1	6	21	21	0.021440	1.044064	0.026016	0.766976	0.060864	0.566688	4.053152
8	51	1	6	21	26	0.021824	1.115200	0.023584	0.753792	0.059296	0.579808	3.904288
8	51	1	6	21	31	0.021856	1.174976	0.024320	0.772160	0.054432	0.566240	7.857728
8	51	1	6	21	36	0.021568	1.206784	0.025344	0.761760	0.061024	0.570176	5.230432
8	51	1	6	26	1	0.022656	0.909536	0.022880	0.782048	0.056160	0.579232	7.544160
8	51	1	6	26	6	0.021792	0.950976	0.024128	0.767808	0.061408	0.568768	3.974080
8	51	1	6	26	11	0.021856	1.032896	0.024384	0.761408	0.061280	0.575808	6.055200
8	51	1	6	26	16	0.021504	1.089536	0.024096	0.779264	0.058464	0.578816	4.822336
8	51	1	6	26	21	0.021952	1.157088	0.025888	0.757568	0.062016	0.567808	4.137152
8	51	1	6	26	26	0.021536	1.227488	0.025472	0.760000	0.057760	0.572800	8.245728
8	51	1	6	26	31	0.021792	1.300864	0.024288	0.771328	0.060800	0.568352	9.110816
8	51	1	6	26	36	0.021664	1.319744	0.022816	0.772448	0.058944	0.573536	4.844960
8	51	1	6	31	1	0.037792	1.027680	0.024288	0.789856	0.057152	0.567328	5.552608
8	51	1	6	31	6	0.021536	1.064800	0.025280	0.753344	0.060896	0.565984	6.152608
8	51	1	6	31	11	0.021632	1.127872	0.023104	0.790592	0.056384	0.575552	7.641920
8	51	1	6	31	16	0.021632	1.208096	0.024000	0.762944	0.061664	0.567648	3.979296
8	51	1	6	31	21	0.021440	1.289664	0.023232	0.754752	0.058656	0.575520	4.718144
8	51	1	6	31	26	0.022112	1.338688	0.024192	0.799968	0.058816	0.567904	4.079296
8	51	1	6	31	31	0.021472	1.416608	0.024128	0.795040	0.061056	0.565216	8.457408
8	51	1	6	31	36	0.020544	1.432288	0.024256	0.769472	0.051872	0.586496	7.923808
8	51	1	6	36	1	0.021344	1.061568	0.024224	0.767616	0.061024	0.574848	3.856640
8	51	1	6	36	6	0.021760	1.102336	0.024352	0.754784	0.060320	0.566496	6.214432
8	51	1	6	36	11	0.021408	1.170048	0.024576	0.769440	0.053952	0.566784	5.617696
8	51	1	6	36	16	0.021376	1.234848	0.024128	0.756832	0.060960	0.566656	8.999616
8	51	1	6	36	21	0.021504	1.307968	0.025152	0.785504	0.057952	0.566912	4.349280
8	51	1	6	36	26	0.021664	1.386176	0.024288	0.757120	0.060992	0.567104	4.065664
8	51	1	6	36	31	0.021664	1.459008	0.024128	0.754528	0.061504	0.568224	7.028736
8	51	1	6	36	36	0.021664	1.484160	0.024256	0.778816	0.057856	0.566240	5.091328
8	51	1	11	1	1	0.035776	0.292384	0.034080	0.790976	0.072672	0.589952	2.851456
8	51	1	11	1	6	0.035872	0.338304	0.026464	0.794592	0.074880	0.580640	3.208800
8	51	1	11	1	11	0.037568	0.374752	0.026656	0.785408	0.069856	0.579392	5.894816
8	51	1	11	1	16	0.025504	0.386624	0.023232	0.595712	0.062016	0.454432	7.430656
8	51	1	11	1	21	0.025088	0.427488	0.023392	0.590624	0.061280	0.442976	2.505568
8	51	1	11	1	26	0.025184	0.477568	0.023456	0.603296	0.060960	0.442816	5.648256
8	51	1	11	1	31	0.025472	0.522688	0.023488	0.594336	0.061472	0.461888	5.661184
8	51	1	11	1	36	0.026080	0.539296	0.023424	0.604672	0.072320	0.443936	2.911840
8	51	1	11	6	1	0.025280	0.308160	0.023584	0.589120	0.061088	0.442976	2.403328
8	51	1	11	6	6	0.024800	0.339680	0.023392	0.587936	0.057472	0.441632	2.768544
8	51	1	11	6	11	0.024960	0.382368	0.023552	0.598272	0.061856	0.442560	6.436256
8	51	1	11	6	16	0.024224	0.427648	0.023232	0.607104	0.059200	0.453696	5.723936
8	51	1	11	6	21	0.025184	0.479904	0.023360	0.601152	0.057248	0.442144	4.115168
8	51	1	11	6	26	0.024672	0.522816	0.023104	0.606784	0.059488	0.446976	2.980128
8	51	1	11	6	31	0.024224	0.567232	0.022208	0.606784	0.057504	0.452672	5.457312
8	51	1	11	6	36	0.024480	0.588096	0.023712	0.591104	0.061440	0.444224	6.242944
8	51	1	11	11	1	0.025184	0.367808	0.023424	0.589280	0.061696	0.441728	2.817536
8	51	1	11	11	6	0.024064	0.390688	0.022368	0.603168	0.056608	0.453984	6.899232
8	51	1	11	11	11	0.024896	0.485120	0.023392	0.593024	0.061216	0.443808	2.900064
8	51	1	11	11	16	0.029856	0.492640	0.023456	0.589536	0.057920	0.443264	2.940640
8	51	1	11	11	21	0.025152	0.537888	0.023264	0.589344	0.059200	0.449984	2.568416
8	51	1	11	11	26	0.024544	0.578976	0.021920	0.603552	0.055808	0.447840	6.889856
8	51	1	11	11	31	0.024928	0.631520	0.023072	0.601376	0.056800	0.441856	6.949920
8	51	1	11	11	36	0.023936	0.646112	0.022144	0.599552	0.055840	0.449504	2.952768
8	51	1	11	16	1	0.024256	0.421920	0.041696	0.605984	0.057472	0.455264	5.357952
8	51	1	11	16	6	0.025536	0.470624	0.023392	0.589632	0.061664	0.443392	3.688032
8	51	1	11	16	11	0.025664	0.506816	0.023712	0.588032	0.060704	0.443424	5.165760
8	51	1	11	16	16	0.024544	0.547040	0.022208	0.603520	0.056256	0.442112	2.897440
8	51	1	11	16	21	0.025088	0.607072	0.023392	0.589184	0.060864	0.444000	2.958048
8	51	1	11	16	26	0.025184	0.645440	0.023424	0.589248	0.057152	0.441280	3.150400
8	51	1	11	16	31	0.024896	0.696128	0.023424	0.589728	0.060256	0.442464	6.497152
8	51	1	11	16	36	0.023968	0.707008	0.023520	0.609120	0.057632	0.443424	3.777824
8	51	1	11	21	1	0.025216	0.495264	0.023488	0.604224	0.060864	0.444160	10.099360
8	51	1	11	21	6	0.023904	0.518496	0.022240	0.624224	0.055744	0.470240	4.157280
8	51	1	11	21	11	0.025312	0.569856	0.023264	0.591808	0.062016	0.455008	3.334208
8	51	1	11	21	16	0.025216	0.617408	0.023424	0.588704	0.060992	0.443200	3.784768
8	51	1	11	21	21	0.024800	0.663648	0.023424	0.588512	0.057312	0.445728	2.745216
8	51	1	11	21	26	0.024000	0.705088	0.022496	0.621120	0.056160	0.450784	3.724800
8	51	1	11	21	31	0.024768	0.755296	0.023392	0.622336	0.060832	0.444480	5.758496
8	51	1	11	21	36	0.025504	0.776608	0.023136	0.593056	0.061344	0.461312	6.130208
8	51	1	11	26	1	0.024128	0.549824	0.022400	0.612096	0.058080	0.448096	2.811392
8	51	1	11	26	6	0.024864	0.588448	0.024768	0.598112	0.061568	0.442912	3.091200
8	51	1	11	26	11	0.024800	0.634848	0.023488	0.588864	0.101984	0.460384	5.516544
8	51	1	11	26	16	0.025184	0.684416	0.023232	0.590656	0.057504	0.447456	3.081728
8	51	1	11	26	21	0.024096	0.724864	0.023616	0.602784	0.055232	0.448448	3.045440
8	51	1	11	26	26	0.025056	0.774080	0.023328	0.605472	0.061120	0.443040	2.883904
8	51	1	11	26	31	0.025248	0.826464	0.023328	0.586304	0.061248	0.443104	7.855488
8	51	1	11	26	36	0.023904	0.828736	0.022336	0.600576	0.056160	0.449280	3.078400
8	51	1	11	31	1	0.024608	0.622432	0.023552	0.600544	0.058240	0.442368	5.229568
8	51	1	11	31	6	0.025184	0.653440	0.023456	0.588512	0.062240	0.442816	3.096992
8	51	1	11	31	11	0.024896	0.698304	0.023552	0.594432	0.061600	0.443584	4.932256
8	51	1	11	31	16	0.024256	0.739264	0.022304	0.606080	0.055744	0.456448	6.581536
8	51	1	11	31	21	0.024896	0.799968	0.023232	0.589888	0.061056	0.444192	4.609536
8	51	1	11	31	26	0.025248	0.840000	0.023392	0.606912	0.057952	0.442176	7.490208
8	51	1	11	31	31	0.025120	0.893632	0.023584	0.592032	0.061728	0.443072	2.980064
8	51	1	11	31	36	0.025088	0.900576	0.023296	0.588384	0.061696	0.444224	7.702208
8	51	1	11	36	1	0.024288	0.638912	0.022368	0.605440	0.056160	0.459040	6.784512
8	51	1	11	36	6	0.024736	0.674720	0.023552	0.588832	0.060608	0.443776	6.010144
8	51	1	11	36	11	0.024512	0.726656	0.022272	0.589568	0.058752	0.448416	3.039136
8	51	1	11	36	16	0.024064	0.759424	0.022240	0.599552	0.056352	0.463776	3.024640
8	51	1	11	36	21	0.024736	0.812768	0.023456	0.589024	0.057984	0.444448	3.105888
8	51	1	11	36	26	0.024928	0.866560	0.023712	0.594560	0.062752	0.444384	5.099872
8	51	1	11	36	31	0.025696	0.902848	0.023200	0.594816	0.061440	0.468736	3.388480
8	51	1	11	36	36	0.024288	0.912704	0.022368	0.610176	0.056320	0.449312	3.290240
8	51	1	16	1	1	0.037760	0.243360	0.038592	89.582558	0.075232	0.582560	100.607330
8	51	1	16	1	6	0.036800	0.262144	0.025216	0.795392	0.076256	0.581824	5.764000
8	51	1	16	1	11	0.105024	0.277696	0.023232	0.790528	0.073920	0.591584	5.444960
8	51	1	16	1	16	0.035840	0.402880	0.024384	0.801664	0.069504	0.578560	4.947360
8	51	1	16	1	21	0.025952	0.277280	0.021824	0.593504	0.061728	0.442080	3.528352
8	51	1	16	1	26	0.025824	0.295904	0.021440	0.591264	0.061216	0.443232	10.351808
8	51	1	16	1	31	0.025088	0.325568	0.022176	0.612096	0.061472	0.443008	3.187104
8	51	1	16	1	36	0.025536	0.321056	0.021440	0.589920	0.074816	0.445440	2.581824
8	51	1	16	6	1	0.025856	0.239744	0.020352	0.588640	0.061376	0.451744	4.339904
8	51	1	16	6	6	0.024928	0.259232	0.021184	0.609472	0.058944	0.442816	5.761920
8	51	1	16	6	11	0.025952	0.292480	0.021536	0.591936	0.058016	0.442688	9.067488
8	51	1	16	6	16	0.024960	0.287136	0.022432	0.618976	0.061568	0.444576	2.601824
8	51	1	16	6	21	0.025792	0.313664	0.021856	0.588896	0.061344	0.442176	4.166816
8	51	1	16	6	26	0.025984	0.334880	0.021440	0.589280	0.060576	0.442688	2.328576
8	51	1	16	6	31	0.025792	0.351936	0.021728	0.588032	0.061152	0.442496	2.550528
8	51	1	16	6	36	0.024096	0.351904	0.020288	0.613728	0.058816	0.443360	2.544608
8	51	1	16	11	1	0.024704	0.318720	0.020512	0.596800	0.057856	0.464960	6.787040
8	51	1	16	11	6	0.026080	0.303968	0.521024	0.592800	0.062368	0.521824	5.195392
8	51	1	16	11	11	0.024000	0.313152	0.020960	0.608352	0.056000	0.449280	6.756672
8	51	1	16	11	16	0.025120	0.338976	0.022144	0.601664	0.061824	0.444512	7.280416
8	51	1	16	11	21	0.025024	0.356096	0.021120	0.606944	0.055360	0.453856	5.266304
8	51	1	16	11	26	0.025376	0.374848	0.021696	0.622528	0.061600	0.452448	3.606688
8	51	1	16	11	31	0.024704	0.394592	0.021856	0.606848	0.061632	0.442240	2.386848
8	51	1	16	11	36	0.025760	0.399552	0.021728	0.605760	0.061312	0.442784	5.095072
8	51	1	16	16	1	0.024096	0.319264	0.021120	0.615872	0.055168	0.449696	2.243744
8	51	1	16	16	6	0.024032	0.349472	0.020160	0.603136	0.055840	0.449344	5.585088
8	51	1	16	16	11	0.024896	0.362368	0.021888	0.602080	0.061184	0.441888	6.204544
8	51	1	16	16	16	0.024960	0.380640	0.021024	0.609984	0.055744	0.448480	6.200256
8	51	1	16	16	21	0.025216	0.401600	0.021888	0.589408	0.061280	0.442528	5.779072
8	51	1	16	16	26	0.024704	0.420224	0.021888	0.606816	0.062080	0.442304	2.757120
8	51	1	16	16	31	0.025600	0.437280	0.020352	0.589312	0.054976	0.467040	2.362592
8	51	1	16	16	36	0.024672	0.439776	0.020096	0.602176	0.056864	0.445504	4.495008
8	51	1	16	21	1	0.024672	0.371904	0.021632	0.604352	0.061248	0.442592	6.492128
8	51	1	16	21	6	0.024512	0.391168	0.022080	0.589664	0.060960	0.443456	2.822496
8	51	1	16	21	11	0.025120	0.399968	0.020448	0.594752	0.057216	0.459104	4.260896
8	51	1	16	21	16	0.026208	0.424192	0.023552	0.618240	0.061536	0.443456	7.543136
8	51	1	16	21	21	0.025184	0.443776	0.021888	0.602816	0.060960	0.679584	6.834592
8	51	1	16	21	26	0.024448	0.456928	0.022144	0.624160	0.061600	0.444064	5.995424
8	51	1	16	21	31	0.025120	0.486624	0.021792	0.610208	0.061568	0.444192	2.794784
8	51	1	16	21	36	0.026208	0.487232	0.021792	0.588608	0.061248	0.582720	7.528064
8	51	1	16	26	1	0.024992	0.414816	0.022080	0.623648	0.061856	0.460640	31.328480
8	51	1	16	26	6	0.026272	0.433568	0.021984	0.592928	0.061760	0.445088	10.601056
8	51	1	16	26	11	0.023552	0.452576	0.020832	0.605472	0.058752	0.446528	7.208832
8	51	1	16	26	16	0.024576	0.467264	0.023904	0.606272	0.061248	0.442816	4.426784
8	51	1	16	26	21	0.025312	0.489344	0.021952	0.604832	0.057536	0.444896	2.948448
8	51	1	16	26	26	0.024928	0.500768	0.020192	0.604288	0.055936	0.470720	7.561760
8	51	1	16	26	31	0.024992	0.525696	0.021920	0.606048	0.061248	0.440832	11.948800
8	51	1	16	26	36	0.024800	0.534432	0.021824	0.606752	0.061312	0.443136	5.463552
8	51	1	16	31	1	0.025280	0.461600	0.021792	0.610944	0.061120	0.442944	9.487712
8	51	1	16	31	6	0.025152	0.477024	0.021792	0.612416	0.061888	0.443136	7.647392
8	51	1	16	31	11	0.025120	0.495776	0.022112	0.600288	0.061664	0.443072	8.965504
8	51	1	16	31	16	0.025184	0.512480	0.021920	0.612608	0.062048	0.444000	10.326560
8	51	1	16	31	21	0.023968	0.523456	0.020512	0.630400	0.058336	0.443552	9.180192
8	51	1	16	31	26	0.025280	0.550272	0.022080	0.609632	0.061856	0.442080	7.876192
8	51	1	16	31	31	0.025152	0.570720	0.022048	0.631968	0.057504	0.443136	4.056032
8	51	1	16	31	36	0.025248	0.576192	0.021696	0.607296	0.061184	0.443392	3.053152
8	51	1	16	36	1	0.025568	0.476704	0.021312	0.605568	0.062048	0.443712	6.207904
8	51	1	16	36	6	0.024192	0.486784	0.020512	0.621856	0.063200	1.185536	7.557760
8	51	1	16	36	11	0.024896	0.511040	0.021920	0.593440	0.061760	0.443520	10.077440
8	51	1	16	36	16	0.025952	0.528960	0.021856	0.628960	0.062080	0.444064	9.047968
8	51	1	16	36	21	0.026080	0.542528	0.020896	0.608096	0.059520	0.449376	9.632992
8	51	1	16	36	26	0.026112	0.564864	0.023296	0.607520	0.057568	0.443776	9.356032
8	51	1	16	36	31	0.023840	0.582880	0.022016	0.712192	0.058976	0.442400	9.596736
8	51	1	16	36	36	0.025024	0.594144	0.021856	0.611680	0.061312	0.444160	5.190752
8	51	1	21	1	1	0.036512	0.226496	0.036352	0.537216	0.070304	0.582208	8.288992
8	51	1	21	1	6	0.021600	0.243072	0.024288	0.824064	0.074880	0.580800	7.354560
8	51	1	21	1	11	0.025728	0.219872	0.021280	0.590176	0.061856	0.442048	4.850400
8	51	1	21	1	16	0.025120	0.229632	0.020224	0.628768	0.058240	0.447616	4.263296
8	51	1	21	1	21	0.025600	0.249344	0.021216	0.626240	0.057152	0.442944	2.636256
8	51	1	21	1	26	0.025728	0.264800	0.021376	0.588064	0.068544	0.444608	2.509728
8	51	1	21	1	31	0.025344	0.282560	0.021248	0.591296	0.061504	0.444032	3.416768
8	51	1	21	1	36	0.025120	0.283584	0.020576	0.589472	0.058816	0.451264	6.210400
8	51	1	21	6	1	0.025728	0.214912	0.023584	0.612224	0.061312	0.443840	2.413888
8	51	1	21	6	6	0.025632	0.228480	0.021632	0.587392	0.061632	0.442944	5.244960
8	51	1	21	6	11	0.025600	0.244448	0.021344	0.610368	0.061280	0.460032	4.940224
8	51	1	21	6	16	0.023776	0.256960	0.019968	0.611968	0.055392	0.448352	6.947328
8	51	1	21	6	21	0.025696	0.281120	0.021440	0.606432	0.061312	0.462688	4.649440
8	51	1	21	6	26	0.025280	0.286304	0.019936	0.610400	0.058592	0.455936	4.182912
8	51	1	21	6	31	0.025152	0.309824	0.021472	0.616480	0.053728	0.442720	7.208768
8	51	1	21	6	36	0.025632	0.317920	0.021216	0.610848	0.060960	0.445344	2.265344
8	51	1	21	11	1	0.025664	0.244640	0.021184	0.586976	0.061600	0.444960	4.403392
8	51	1	21	11	6	0.024928	0.254944	0.020192	0.626528	0.055456	0.446464	2.222688
8	51	1	21	11	11	0.025792	0.281760	0.021504	0.586592	0.060800	0.442848	5.757312
8	51	1	21	11	16	0.025568	0.296736	0.021472	0.610848	0.061472	0.445120	6.850944
8	51	1	21	11	21	0.023424	0.302240	0.020160	0.633376	0.056032	0.448832	2.476960
8	51	1	21	11	26	0.025984	0.325312	0.021376	0.587552	0.057408	0.444096	2.692512
8	51	1	21	11	31	0.025280	0.342400	0.021440	0.588032	0.060864	0.443168	2.588576
8	51	1	21	11	36	0.025632	0.351264	0.021376	0.597120	0.060704	0.444448	4.358048
8	51	1	21	16	1	0.024992	0.272096	0.019936	0.590208	0.055072	0.451104	2.397792
8	51	1	21	16	6	0.025248	0.287360	0.021632	0.603872	0.054880	0.448960	3.349728
8	51	1	21	16	11	0.025536	0.308736	0.021664	0.589600	0.061120	0.455392	6.748000
8	51	1	21	16	16	0.025632	0.324160	0.021536	0.588480	0.061760	0.442400	6.643744
8	51	1	21	16	21	0.024800	0.361120	0.021504	0.625760	0.054272	0.443456	3.413536
8	51	1	21	16	26	0.025536	0.353152	0.021536	0.589248	0.060896	0.443200	4.316960
8	51	1	21	16	31	0.025216	0.371904	0.021408	0.588192	0.061152	0.443232	4.796672
8	51	1	21	16	36	0.025408	0.370048	0.019904	0.618400	0.054144	0.447840	4.715648
8	51	1	21	21	1	0.025760	0.313024	0.021312	0.611168	0.062880	0.443680	6.191936
8	51	1	21	21	6	0.025632	0.328192	0.021504	0.606048	0.061248	0.443072	4.877440
8	51	1	21	21	11	0.023200	0.337760	0.020832	0.633120	0.058560	0.449920	3.555488
8	51	1	21	21	16	0.025408	0.359296	0.021536	0.613088	0.061664	0.444160	2.588416
8	51	1	21	21	21	0.025376	0.372160	0.021376	0.589120	0.060480	0.453536	2.294528
8	51	1	21	21	26	0.025600	0.389888	0.021312	0.587424	0.061152	0.443488	2.301472
