Tesla K20c
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time

5	51	1	1	1	1	0.038912	1.516832	0.035200	1.686016	0.091488	1.400256	15.031136
5	51	1	1	1	6	0.028000	1.640256	0.027936	1.655008	0.140608	1.489728	12.521504
5	51	1	1	1	11	0.027136	1.930560	0.026496	1.642144	0.065632	0.836416	12.109952
5	51	1	1	1	16	0.024192	2.203008	0.026304	1.603488	0.058656	0.826784	10.728096
5	51	1	1	1	21	0.024128	2.514432	0.025248	1.446080	0.098688	0.833088	9.783744
5	51	1	1	1	26	0.024000	2.825920	0.024640	1.301824	0.056448	0.841024	13.358848
5	51	1	1	1	31	0.026144	3.132864	0.024416	1.333728	0.055200	0.842624	12.802464
5	51	1	1	1	36	0.024384	3.200800	0.026176	1.354144	0.098912	0.827328	10.661632
5	51	1	1	6	1	0.023072	1.919968	0.026336	1.409312	0.059392	0.825504	12.142176
5	51	1	1	6	6	0.024288	2.054880	0.026656	1.324064	0.058016	0.827584	11.006976
5	51	1	1	6	11	0.024128	2.338880	0.025440	1.334624	0.100352	0.830688	10.253952
5	51	1	1	6	16	0.046176	2.658304	0.026112	1.601696	0.058496	0.830080	14.643456
5	51	1	1	6	21	0.024032	2.969984	0.026432	1.512352	0.057984	0.838944	12.865184
5	51	1	1	6	26	0.023520	3.276032	0.025664	1.451648	0.098976	0.830464	10.776256
5	51	1	1	6	31	0.024192	3.575520	0.026464	1.312608	0.058144	0.827840	12.613152
5	51	1	1	6	36	0.024160	3.654144	0.023968	1.318656	0.058656	0.845696	14.338176
5	51	1	1	11	1	0.024192	2.604192	0.025472	1.321760	0.055168	0.838880	10.946240
5	51	1	1	11	6	0.024128	2.740800	0.026272	1.318880	0.058016	0.828128	14.189216
5	51	1	1	11	11	0.041856	3.023872	0.026208	1.580608	0.060064	0.846144	13.217504
