Tesla K20c
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time
9	51	1	1	16	36	0.024320	5.039136	0.026944	1.133568	0.059840	0.821952	15.291008
9	51	1	1	21	1	0.023328	4.019104	0.026016	1.148480	0.058624	0.823552	13.982592
9	51	1	1	21	6	0.024288	4.163552	0.026592	1.135072	0.057632	0.832096	13.622880
9	51	1	1	21	11	0.023104	4.438752	0.026176	1.145728	0.060096	0.823392	13.229984
9	51	1	1	21	16	0.024256	4.756032	0.025984	1.096672	0.061728	0.826048	13.840192
9	51	1	1	21	21	0.024448	5.065472	0.026848	1.108256	0.100768	0.822816	13.379968
9	51	1	1	21	26	0.024832	5.370496	0.027072	1.109856	0.060736	0.823200	11.700096
9	51	1	1	21	31	0.024192	5.671456	0.026016	1.097600	0.059616	0.836192	14.498816
9	51	1	1	21	36	0.024512	5.748032	0.024896	1.102496	0.058240	0.835360	13.988160
9	51	1	1	26	1	0.024224	4.725600	0.025120	1.113312	0.059712	0.824544	14.883200
9	51	1	1	26	6	0.030240	4.854496	0.025248	1.109024	0.058304	0.840800	14.110816
9	51	1	1	26	11	0.041664	5.146719	0.024320	1.124512	0.059680	0.853568	14.365888
9	51	1	1	26	16	0.024256	5.465408	0.025888	1.143552	0.058496	0.832544	15.053376
9	51	1	1	26	21	0.024768	5.769376	0.024800	1.129952	0.058176	0.843520	17.094433
9	51	1	1	26	26	0.024384	6.069408	0.025312	1.127552	0.060576	0.834528	12.381696
9	51	1	1	26	31	0.024320	6.375296	0.024256	1.149088	0.058464	0.834752	15.346848
9	51	1	1	26	36	0.027584	6.504384	0.024160	1.498656	0.065600	0.879328	17.564608
9	51	1	1	31	1	0.027136	5.439040	0.024000	1.446624	0.063040	0.842528	12.150336
9	51	1	1	31	6	0.024160	5.554816	0.026048	1.128800	0.059968	0.838912	13.950336
9	51	1	1	31	11	0.023104	5.842816	0.026432	1.137280	0.057824	0.826432	15.648992
9	51	1	1	31	16	0.024672	6.160065	0.026496	1.126976	0.095040	0.839488	15.443488
9	51	1	1	31	21	0.024320	6.466080	0.025056	1.127520	0.059552	0.840384	15.128288
9	51	1	1	31	26	0.024864	6.774432	0.025728	1.137664	0.058560	0.836896	14.564544
9	51	1	1	31	31	0.024320	7.076928	0.025504	1.123712	0.102336	0.833632	18.578049
9	51	1	1	31	36	0.024352	7.144640	0.025472	1.096832	0.056704	0.837792	15.623680
9	51	1	1	36	1	0.024224	5.570912	0.025664	1.103296	0.060640	0.838112	16.362495
9	51	1	1	36	6	0.024032	5.707520	0.025760	1.102976	0.058976	0.841568	14.555424
9	51	1	1	36	11	0.024352	5.995488	0.023936	1.102496	0.058080	0.839968	13.092352
9	51	1	1	36	16	0.024224	6.309664	0.024864	1.090176	0.060096	0.835360	16.159201
9	51	1	1	36	21	0.024256	6.618976	0.025216	1.193760	0.058080	0.847264	14.824032
9	51	1	1	36	26	0.024320	6.924960	0.025888	1.104768	0.060128	0.845664	13.703008
9	51	1	1	36	31	0.024352	7.221952	0.024256	1.101504	0.059392	0.837632	17.775328
9	51	1	1	36	36	0.024384	7.302176	0.025696	1.105536	0.056896	1.598560	120.450623
9	51	1	6	1	1	0.037216	0.410880	0.040224	1.011776	0.070496	0.744672	5.944096
9	51	1	6	1	6	0.037504	0.453952	0.026272	1.015392	0.074944	0.743520	4.066944
9	51	1	6	1	11	0.021760	0.476352	0.022560	0.935712	0.058176	0.582976	7.734784
9	51	1	6	1	16	0.022016	0.551136	0.023872	0.761728	0.061632	0.572960	4.432576
9	51	1	6	1	21	0.021824	0.623488	0.023936	0.775936	0.061120	0.570592	6.053920
9	51	1	6	1	26	0.022336	0.683008	0.024480	0.771520	0.058784	0.587520	7.202080
9	51	1	6	1	31	0.022016	0.765760	0.023904	0.754240	0.060800	0.591680	7.694944
9	51	1	6	1	36	0.022048	0.775296	0.022336	0.774528	0.053824	0.591616	4.179328
9	51	1	6	6	1	0.022080	0.455712	0.023968	0.753536	0.060896	0.582688	4.937120
9	51	1	6	6	6	0.022048	0.489824	0.025024	0.762112	0.061056	0.572512	7.164704
9	51	1	6	6	11	0.021920	0.560832	0.023872	0.771424	0.057536	0.585440	3.507712
9	51	1	6	6	16	0.022048	0.631072	0.023840	0.755776	0.060896	0.571456	5.826368
9	51	1	6	6	21	0.021984	0.700320	0.023616	0.759904	0.057696	0.582720	6.776448
9	51	1	6	6	26	0.021760	0.774240	0.023840	0.776032	0.060704	0.572096	5.011264
9	51	1	6	6	31	0.022080	0.849536	0.023808	0.754944	0.057312	0.571072	8.134720
9	51	1	6	6	36	0.022240	0.853152	0.023872	0.774656	0.058112	0.573760	4.987488
9	51	1	6	11	1	0.021728	0.565280	0.023808	0.774816	0.060544	0.571936	5.980288
9	51	1	6	11	6	0.022208	0.606752	0.022656	0.755360	0.057472	0.584864	3.120384
9	51	1	6	11	11	0.025248	0.662912	0.022368	0.775456	0.055264	0.591328	7.920768
9	51	1	6	11	16	0.021920	0.738368	0.023584	0.755520	0.060704	0.571456	3.798112
9	51	1	6	11	21	0.021984	0.812032	0.022560	0.754784	0.059008	0.579104	3.580032
9	51	1	6	11	26	0.021824	0.872448	0.023584	0.775296	0.054784	0.570976	7.389248
9	51	1	6	11	31	0.022144	0.957728	0.023616	0.765216	0.060576	0.570208	5.710272
9	51	1	6	11	36	0.022400	0.964832	0.022560	0.771328	0.055584	0.579712	5.198336
9	51	1	6	16	1	0.021856	0.683520	0.023552	0.754304	0.057152	0.570688	6.901664
9	51	1	6	16	6	0.022176	0.715296	0.023776	0.754848	0.060768	0.580096	7.335808
9	51	1	6	16	11	0.022208	0.784544	0.023744	0.771904	0.060800	0.592928	4.675328
9	51	1	6	16	16	0.022080	0.860320	0.025184	0.752384	0.060800	0.571072	7.723968
9	51	1	6	16	21	0.022656	0.917344	0.024032	0.766912	0.058208	0.573696	5.788128
9	51	1	6	16	26	0.021888	1.001056	0.024000	0.755296	0.060768	0.569984	7.687552
9	51	1	6	16	31	0.024576	1.064672	0.023392	0.777664	0.055488	0.582464	3.969312
9	51	1	6	16	36	0.022048	1.087872	0.023904	0.778624	0.057792	0.570784	7.602368
9	51	1	6	21	1	0.022208	0.804384	0.023552	0.754368	0.062304	0.575648	7.660480
9	51	1	6	21	6	0.021728	0.836352	0.023712	0.754496	0.060960	0.572352	8.131264
9	51	1	6	21	11	0.021824	0.902464	0.022432	0.753312	0.057920	0.586080	4.661504
9	51	1	6	21	16	0.022432	0.980512	0.023520	0.773056	0.059104	0.571808	8.062752
9	51	1	6	21	21	0.021760	1.045280	0.023584	0.753280	0.060928	0.571616	5.276352
9	51	1	6	21	26	0.023200	1.108832	0.022944	0.778560	0.055520	0.575360	8.371712
9	51	1	6	21	31	0.021856	1.188512	0.027360	0.758752	0.060704	0.582880	6.883424
9	51	1	6	21	36	0.022976	1.197696	0.022720	0.792288	0.057568	0.585664	6.677792
9	51	1	6	26	1	0.022112	0.914688	0.023968	0.759520	0.061216	0.570976	4.447424
9	51	1	6	26	6	0.021760	0.956000	0.023104	0.755104	0.054528	0.578112	7.813600
9	51	1	6	26	11	0.022080	1.018336	0.024128	0.760000	0.060992	0.572352	7.257088
9	51	1	6	26	16	0.022016	1.086976	0.022976	0.766208	0.058720	0.584416	5.962848
9	51	1	6	26	21	0.021952	1.158752	0.024000	0.779104	0.057152	0.572384	4.122656
9	51	1	6	26	26	0.021760	1.236096	0.023968	0.754976	0.060928	0.571328	5.312000
9	51	1	6	26	31	0.022048	1.300960	0.023104	0.752032	0.058816	0.580288	8.011936
9	51	1	6	26	36	0.021792	1.320704	0.024352	0.753888	0.060672	0.572448	5.717504
9	51	1	6	31	1	0.021632	1.025760	0.024448	0.765440	0.060768	0.575392	7.517408
9	51	1	6	31	6	0.021984	1.068416	0.024160	0.776960	0.060480	0.572064	5.997504
9	51	1	6	31	11	0.021664	1.131232	0.024000	0.753632	0.060672	0.586656	5.606336
9	51	1	6	31	16	0.022336	1.201056	0.022880	0.767936	0.051968	0.576992	7.613440
9	51	1	6	31	21	0.022080	1.280480	0.024256	0.759040	0.060896	0.571328	5.533600
9	51	1	6	31	26	0.021664	1.339712	0.023072	0.767456	0.058528	0.576320	5.848864
9	51	1	6	31	31	0.022048	1.419392	0.024320	0.758176	0.060704	0.571744	4.371968
9	51	1	6	31	36	0.022016	1.436768	0.024000	1.259232	0.060640	0.572800	7.156832
9	51	1	6	36	1	0.022080	1.054048	0.023552	0.776224	0.058432	0.593504	5.471968
9	51	1	6	36	6	0.021888	1.101920	0.024512	0.756608	0.060320	0.571488	4.046912
9	51	1	6	36	11	0.021664	1.170944	0.024160	0.753664	0.057088	0.571936	5.499200
9	51	1	6	36	16	0.022048	1.239744	0.024384	0.768448	0.057856	0.577184	8.484224
9	51	1	6	36	21	0.022112	1.314464	0.024160	0.759488	0.060960	0.574624	7.727840
9	51	1	6	36	26	0.021888	1.382144	0.024096	0.777664	0.058112	0.582272	8.614912
9	51	1	6	36	31	0.022112	1.451488	0.025952	0.760128	0.060512	0.575584	6.255712
9	51	1	6	36	36	0.021760	1.464448	0.024480	0.789760	0.056896	0.570112	6.444192
9	51	1	11	1	1	0.035904	0.292352	0.040032	0.784672	0.072992	0.589376	3.229344
9	51	1	11	1	6	0.038240	0.331264	0.026176	0.782624	0.074848	0.603360	4.451296
9	51	1	11	1	11	0.025280	0.338176	0.022976	0.588480	0.056640	0.459936	5.151296
9	51	1	11	1	16	0.024160	0.377376	0.022720	0.605216	0.054080	0.456384	2.364032
9	51	1	11	1	21	0.024992	0.424928	0.023424	0.598304	0.057664	0.446912	2.527264
9	51	1	11	1	26	0.024768	0.475872	0.023296	0.603456	0.057440	0.445152	2.908480
9	51	1	11	1	31	0.025216	0.525952	0.023200	0.589408	0.060736	0.446560	3.610560
9	51	1	11	1	36	0.025472	0.537792	0.023424	0.586624	0.061248	0.445696	6.444576
9	51	1	11	6	1	0.025024	0.306336	0.023104	0.602976	0.057152	0.446208	3.417056
9	51	1	11	6	6	0.025504	0.340864	0.023296	0.587072	0.061216	0.445568	4.958496
9	51	1	11	6	11	0.025056	0.384608	0.023392	0.591904	0.060512	0.446688	4.818688
9	51	1	11	6	16	0.023712	0.426560	0.022432	0.599296	0.055296	0.448704	2.780064
9	51	1	11	6	21	0.025024	0.475680	0.023328	0.589376	0.057088	0.445920	2.559040
9	51	1	11	6	26	0.024768	0.525920	0.023360	0.599712	0.060864	0.445632	6.003456
9	51	1	11	6	31	0.025344	0.570912	0.022304	0.593344	0.058560	0.471776	3.660832
9	51	1	11	6	36	0.025088	0.576352	0.022240	0.601792	0.052096	0.450208	5.692192
9	51	1	11	11	1	0.024960	0.369600	0.023264	0.587520	0.060768	0.447392	6.025632
9	51	1	11	11	6	0.025408	0.396544	0.022208	0.592288	0.059200	0.452224	4.829792
9	51	1	11	11	11	0.025120	0.488096	0.023680	0.607296	0.061280	0.448320	2.980992
9	51	1	11	11	16	0.025504	0.490592	0.023296	0.588480	0.056992	0.446560	6.321280
9	51	1	11	11	21	0.025504	0.540512	0.023424	0.589856	0.058080	0.456768	2.646016
9	51	1	11	11	26	0.024672	0.580480	0.022240	0.596320	0.056608	0.457600	2.580896
9	51	1	11	11	31	0.024928	0.629088	0.023456	0.602368	0.054848	0.447328	5.976000
9	51	1	11	11	36	0.025280	0.648576	0.023360	0.593760	0.060960	0.447456	5.320128
9	51	1	11	16	1	0.024288	0.421760	0.023168	0.607616	0.055168	0.450432	2.708576
9	51	1	11	16	6	0.024256	0.456576	0.022464	0.606208	0.056960	0.464448	2.736000
9	51	1	11	16	11	0.025472	0.507616	0.023520	0.588800	0.060896	0.447488	7.199616
9	51	1	11	16	16	0.025088	0.556192	0.023616	0.588000	0.061792	0.447296	6.888960
9	51	1	11	16	21	0.025600	0.602016	0.023392	0.628256	0.060224	0.448320	6.122016
9	51	1	11	16	26	0.025472	0.648384	0.023584	0.594688	0.057440	0.458240	3.823072
9	51	1	11	16	31	0.025472	0.693888	0.022048	0.588704	0.057888	0.467488	5.292288
9	51	1	11	16	36	0.025280	0.710112	0.023584	0.588896	0.061312	0.448192	6.432864
9	51	1	11	21	1	0.025824	0.492992	0.023744	0.593792	0.057440	0.447264	2.939168
9	51	1	11	21	6	0.025056	0.522400	0.023520	0.594432	0.059040	0.451328	6.205824
9	51	1	11	21	11	0.025824	0.578336	0.023456	0.592704	0.060896	0.447616	2.964864
9	51	1	11	21	16	0.025408	0.621920	0.024000	0.588864	0.061184	0.459424	2.731744
9	51	1	11	21	21	0.025344	0.662688	0.023488	0.587264	0.057024	0.445984	3.061376
9	51	1	11	21	26	0.024960	0.703648	0.021792	0.604064	0.059488	0.454944	4.417792
9	51	1	11	21	31	0.024480	0.757408	0.023840	0.611200	0.057440	0.447808	2.862560
9	51	1	11	21	36	0.024992	0.773088	0.023328	0.588448	0.057824	0.445792	5.499264
9	51	1	11	26	1	0.025376	0.554592	0.023232	0.588448	0.060640	0.446624	3.029824
9	51	1	11	26	6	0.024384	0.585728	0.021888	0.599296	0.067808	0.455072	2.843584
9	51	1	11	26	11	0.024096	0.628288	0.024800	0.604480	0.098624	0.446688	3.084096
9	51	1	11	26	16	0.025152	0.682336	0.023360	0.590080	0.061280	0.463200	6.365152
9	51	1	11	26	21	0.025056	0.730560	0.023168	0.601472	0.060544	0.447680	3.089408
9	51	1	11	26	26	0.024352	0.772736	0.022656	0.601856	0.058944	0.456512	3.918560
9	51	1	11	26	31	0.024864	0.826464	0.023264	0.590016	0.057312	0.446080	4.271008
9	51	1	11	26	36	0.025344	0.842304	0.023264	0.589600	0.061536	0.447328	3.201728
9	51	1	11	31	1	0.025120	0.622784	0.023552	0.589280	0.061216	0.447424	6.033536
9	51	1	11	31	6	0.024000	0.648288	0.023360	0.607424	0.054784	0.447168	3.064032
9	51	1	11	31	11	0.025120	0.696960	0.023456	0.595904	0.060384	0.446688	2.784832
9	51	1	11	31	16	0.024800	0.748736	0.023584	0.587840	0.060960	0.447488	7.598560
9	51	1	11	31	21	0.024224	0.786368	0.021984	0.603232	0.055680	0.449536	3.047104
9	51	1	11	31	26	0.025184	0.837056	0.023488	0.597984	0.061760	0.448224	5.273184
9	51	1	11	31	31	0.025248	0.891968	0.023264	0.587424	0.060096	0.447904	5.436640
9	51	1	11	31	36	0.024128	0.895616	0.022912	0.707104	0.054304	0.451104	4.158880
9	51	1	11	36	1	0.025248	0.646304	0.023264	0.609824	0.056512	0.447392	3.139488
9	51	1	11	36	6	0.025920	0.686304	0.023264	0.590624	0.060896	0.447648	3.109952
9	51	1	11	36	11	0.025184	0.723168	0.023456	0.589856	0.060224	0.446432	2.813600
9	51	1	11	36	16	0.024704	0.770464	0.022048	0.587648	0.059552	0.454816	4.452128
9	51	1	11	36	21	0.024224	0.810688	0.023392	0.608320	0.057664	0.465312	5.492832
9	51	1	11	36	26	0.024736	0.865760	0.023296	0.589248	0.060224	0.448512	3.352448
9	51	1	11	36	31	0.025120	0.917888	0.023296	0.588096	0.061056	0.447392	3.000096
9	51	1	11	36	36	0.024224	0.920288	0.023424	0.593536	0.052960	0.474048	5.520320
9	51	1	16	1	1	0.035904	0.234976	0.034336	0.574944	0.072032	0.595648	6.181632
9	51	1	16	1	6	0.036448	0.261824	0.024800	0.782368	0.074592	0.568640	3.055872
9	51	1	16	1	11	0.066880	0.239936	0.021728	0.587488	0.060416	0.445280	5.452864
9	51	1	16	1	16	0.024192	0.318400	0.020544	0.596224	0.055648	0.470880	2.502784
9	51	1	16	1	21	0.023936	0.270784	0.020800	0.599488	0.057280	0.456672	2.478432
9	51	1	16	1	26	0.024864	0.297280	0.021760	0.603680	0.060064	0.446464	2.663840
9	51	1	16	1	31	0.025856	0.314272	0.021728	0.587168	0.057248	0.457888	3.492512
9	51	1	16	1	36	0.025952	0.320288	0.021888	0.589376	0.059840	0.446912	2.528416
9	51	1	16	6	1	0.025728	0.239840	0.021664	0.588448	0.060928	0.452096	5.029664
9	51	1	16	6	6	0.024096	0.257600	0.021728	0.602880	0.057952	0.445760	5.359680
9	51	1	16	6	11	0.025824	0.276288	0.023552	0.588352	0.060896	0.446528	2.250304
9	51	1	16	6	16	0.025920	0.292384	0.021472	0.587872	0.060672	0.447104	2.340800
9	51	1	16	6	21	0.024960	0.318336	0.021792	0.586048	0.058080	0.457056	2.294112
9	51	1	16	6	26	0.024096	0.327104	0.020320	0.595456	0.052896	0.455904	2.539648
9	51	1	16	6	31	0.024480	0.346464	0.021568	0.598496	0.057664	0.447072	2.342528
9	51	1	16	6	36	0.025024	0.356064	0.021600	0.585888	0.060480	0.447168	4.281536
9	51	1	16	11	1	0.025920	0.325184	0.021824	0.591520	0.057536	0.446496	4.864864
9	51	1	16	11	6	0.024960	0.296128	0.020352	0.612544	0.055168	0.451552	4.018016
9	51	1	16	11	11	0.025760	0.318848	0.021472	0.615104	0.079232	0.445440	5.192704
9	51	1	16	11	16	0.026336	0.337856	0.021536	0.588096	0.060416	0.447104	2.579008
9	51	1	16	11	21	0.026272	0.404992	0.025184	106.567680	0.067488	0.668320	111.679420
9	51	1	16	11	26	0.025920	0.373216	0.021440	0.607488	0.058080	0.447808	6.766528
9	51	1	16	11	31	0.036352	0.433152	0.024800	0.783936	0.075520	0.585568	5.208832
9	51	1	16	11	36	0.035776	0.394144	0.020384	0.792352	0.059040	0.450624	2.865216
9	51	1	16	16	1	0.024192	0.321792	0.021280	0.605248	0.056672	0.459104	2.330272
9	51	1	16	16	6	0.026016	0.344960	0.021760	0.588192	0.060480	0.445664	3.916672
9	51	1	16	16	11	0.025760	0.363072	0.021472	0.588320	0.061152	0.447200	4.075840
9	51	1	16	16	16	0.024928	0.382496	0.020320	0.588032	0.059072	0.454144	4.263712
9	51	1	16	16	21	0.025376	0.392704	0.021824	0.609024	0.058400	0.447648	4.809792
9	51	1	16	16	26	0.025920	0.419552	0.021856	0.593248	0.061632	0.448352	4.878528
9	51	1	16	16	31	0.025664	0.437856	0.021952	0.598336	0.056928	0.448192	2.451904
9	51	1	16	16	36	0.024320	0.435680	0.020800	0.598240	0.055776	0.450176	7.144576
9	51	1	16	21	1	0.026144	0.371648	0.021344	0.850560	0.060928	0.447424	5.356224
9	51	1	16	21	6	0.026176	0.388320	0.021824	0.588000	0.061280	0.445792	4.034752
9	51	1	16	21	11	0.025376	0.400512	0.020480	0.603904	0.054592	0.454656	5.746848
9	51	1	16	21	16	0.026144	0.424096	0.021440	0.598368	0.062048	0.447904	4.269568
9	51	1	16	21	21	0.025920	0.443136	0.021504	0.599040	0.060512	0.447584	2.430912
9	51	1	16	21	26	0.025088	0.458368	0.020416	0.584960	0.059808	0.473632	6.937536
9	51	1	16	21	31	0.026240	0.481376	0.021312	0.588928	0.060448	0.447008	7.181920
9	51	1	16	21	36	0.037920	0.529280	0.023584	0.792640	0.072768	0.597792	6.837600
9	51	1	16	26	1	0.025920	0.417856	0.021440	0.593632	0.057152	0.446656	2.676064
9	51	1	16	26	6	0.024992	0.434400	0.021280	0.587968	0.060352	0.467328	6.402496
9	51	1	16	26	11	0.025888	0.446880	0.020544	0.588512	0.059808	0.455616	4.819616
9	51	1	16	26	16	0.025824	0.467616	0.021440	0.605088	0.060096	0.446592	4.923264
9	51	1	16	26	21	0.025728	0.487616	0.021760	0.593600	0.061056	0.447584	2.966464
9	51	1	16	26	26	0.025856	0.504896	0.021664	0.587424	0.061024	0.445536	4.447008
9	51	1	16	26	31	0.024160	0.516544	0.020448	0.609600	0.055456	0.450816	4.202144
9	51	1	16	26	36	0.025856	0.531520	0.021664	0.589184	0.057664	0.456192	2.785984
9	51	1	16	31	1	0.025856	0.458432	0.021824	0.588128	0.060544	0.447040	3.699360
9	51	1	16	31	6	0.025856	0.477280	0.021664	0.588448	0.060608	0.446496	5.961600
9	51	1	16	31	11	0.024352	0.500160	0.022368	0.603040	0.055424	0.446592	2.745344
9	51	1	16	31	16	0.025728	0.511136	0.021216	0.587040	0.060768	0.446112	6.318624
9	51	1	16	31	21	0.025920	0.529312	0.021664	0.604128	0.061664	0.445056	7.199936
9	51	1	16	31	26	0.026080	0.555424	0.021824	0.604320	0.061472	0.446560	2.825728
9	51	1	16	31	31	0.025856	0.570816	0.021664	0.587872	0.060672	0.461664	2.886816
9	51	1	16	31	36	0.025920	0.577504	0.021568	0.597632	0.061152	0.446912	68.474243
9	51	1	16	36	1	0.023808	0.515936	0.025056	0.804832	0.074880	0.586976	22.565825
9	51	1	16	36	6	0.026080	0.492576	0.021728	0.603872	0.057376	0.446912	2.815904
9	51	1	16	36	11	0.025504	0.507296	0.021856	0.589088	0.058464	0.455808	7.020736
9	51	1	16	36	16	0.025856	0.528160	0.021728	0.593824	0.061184	0.447296	4.604576
9	51	1	16	36	21	0.025632	0.550336	0.021696	0.586336	0.061056	0.447872	8.283584
9	51	1	16	36	26	0.025920	0.560512	0.021696	0.598784	0.060960	0.447296	10.328992
9	51	1	16	36	31	0.025184	0.581760	0.020032	0.587104	0.058912	0.453088	9.460832
9	51	1	16	36	36	0.025600	0.594368	0.022496	0.587808	0.061056	0.445664	7.459744
9	51	1	21	1	1	0.036352	0.229056	0.036064	0.779712	0.070240	0.640928	3.063232
9	51	1	21	1	6	0.035808	0.238624	0.024416	0.783072	0.074944	0.585152	8.768608
9	51	1	21	1	11	0.026336	0.219744	0.021120	0.605760	0.061696	0.448480	4.695296
9	51	1	21	1	16	0.025696	0.235968	0.021152	0.607136	0.056960	0.447616	5.991008
9	51	1	21	1	21	0.022368	0.282752	0.022976	0.812160	0.072480	0.597152	3.061920
9	51	1	21	1	26	0.037056	0.302656	0.024224	0.849664	0.375200	0.586880	3.403104
9	51	1	21	1	31	0.026080	0.290048	0.021376	0.593152	0.060384	0.447936	5.814304
9	51	1	21	1	36	0.025472	0.287680	0.021248	0.607680	0.058976	0.459232	6.750272
9	51	1	21	6	1	0.026016	0.213984	0.021248	0.602016	0.060864	0.446784	4.959680
9	51	1	21	6	6	0.025632	0.228064	0.021344	0.604096	0.103136	0.446784	7.276800
9	51	1	21	6	11	0.025568	0.239008	0.020032	0.628768	0.055360	0.451296	3.609216
9	51	1	21	6	16	0.026624	0.262976	0.021440	0.622464	0.060640	0.448192	4.672288
9	51	1	21	6	21	0.025536	0.279360	0.021216	0.605984	0.060832	0.446496	4.046656
9	51	1	21	6	26	0.025152	0.288064	0.020032	0.616640	0.055456	0.454656	2.449824
9	51	1	21	6	31	0.024672	0.305504	0.020192	0.605504	0.056736	0.454720	5.321312
9	51	1	21	6	36	0.025760	0.316992	0.021216	0.590912	0.062048	0.447872	2.617056
9	51	1	21	11	1	0.025920	0.245888	0.021280	0.587136	0.060832	0.447264	6.011200
9	51	1	21	11	6	0.025184	0.256096	0.019904	0.620704	0.053856	0.451520	3.293760
9	51	1	21	11	11	0.025856	0.278880	0.021152	0.622912	0.061216	0.446400	2.610496
9	51	1	21	11	16	0.025696	0.294144	0.021344	0.589088	0.061536	0.447136	5.372352
9	51	1	21	11	21	0.026176	0.309376	0.023488	0.600608	0.057408	0.448224	2.536352
9	51	1	21	11	26	0.024672	0.320608	0.020256	0.605312	0.056064	0.447584	4.207616
9	51	1	21	11	31	0.025760	0.342528	0.021568	0.618272	0.060800	0.447392	2.647424
9	51	1	21	11	36	0.025632	0.348672	0.021312	0.591168	0.060640	0.448192	4.002272
9	51	1	21	16	1	0.025824	0.277728	0.021280	0.611648	0.061216	0.448288	2.219072
9	51	1	21	16	6	0.025664	0.292096	0.021280	0.595488	0.061056	0.449664	5.081952
9	51	1	21	16	11	0.025344	0.301728	0.021280	0.622624	0.057344	0.447936	2.670880
9	51	1	21	16	16	0.025920	0.326176	0.021088	0.608512	0.056320	0.446784	4.151520
9	51	1	21	16	21	0.025952	0.340480	0.021312	0.617056	0.061440	0.448576	6.485568
9	51	1	21	16	26	0.024352	0.347488	0.020576	0.626720	0.055200	0.454752	4.461312
9	51	1	21	16	31	0.025888	0.375264	0.021408	0.613024	0.061056	0.449760	5.689696
9	51	1	21	16	36	0.026016	0.375328	0.020800	0.595776	0.061216	0.448480	6.484288
9	51	1	21	21	1	0.026144	0.310848	0.021248	0.617632	0.053696	0.448416	5.537536
9	51	1	21	21	6	0.025952	0.325056	0.021280	0.608640	0.061312	0.446720	6.614144
9	51	1	21	21	11	0.024800	0.338112	0.020448	0.617536	0.051872	0.456224	4.345152
9	51	1	21	21	16	0.025824	0.360480	0.021376	0.619296	0.060640	0.447520	3.848224
9	51	1	21	21	21	0.026080	0.374912	0.021312	0.625216	0.061088	0.448896	5.576288
9	51	1	21	21	26	0.025824	0.386560	0.021376	0.612000	0.054752	0.450304	5.133312
