Tesla C2050
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time

3	51	1	1	1	1	0.028352	2.462496	0.038080	1.104704	0.071808	0.772640	12.318496
3	51	1	1	1	6	0.027680	2.628800	0.034944	1.038944	0.062880	0.769536	10.787072
3	51	1	1	1	11	0.028000	2.787232	0.035552	1.059200	0.064352	0.768544	9.272352
3	51	1	1	1	16	0.027392	2.934624	0.024064	1.046304	0.061312	0.768000	9.540384
3	51	1	1	1	21	0.027168	3.105024	0.024000	1.024256	0.061184	0.766336	10.326848
3	51	1	1	1	26	0.027744	3.270048	0.024000	1.080032	0.062784	0.771552	9.743968
3	51	1	1	1	31	0.027616	3.432320	0.025152	1.056384	0.064000	0.767808	8.856544
3	51	1	1	1	36	0.027232	3.578176	0.023968	1.044352	0.063008	0.778624	12.146368
3	51	1	1	6	1	0.027008	2.876960	0.024864	1.022080	0.061600	0.768000	6.541152
3	51	1	1	6	6	0.027520	3.050752	0.024128	1.017568	0.061696	0.795232	6.760000
3	51	1	1	6	11	0.028032	3.204736	0.024000	1.026880	0.061408	0.770880	8.103744
3	51	1	1	6	16	0.027360	3.368096	0.024000	1.026560	0.061376	0.768512	11.389472
3	51	1	1	6	21	0.027712	3.536256	0.024224	1.061088	0.062208	0.789696	11.980992
3	51	1	1	6	26	0.027936	3.683136	0.023936	1.076320	0.062528	0.769952	9.864608
3	51	1	1	6	31	0.027840	3.851968	0.035328	1.043584	0.061216	0.767200	12.303072
3	51	1	1	6	36	0.038304	3.999328	0.024064	1.056576	0.062720	0.772224	11.732000
3	51	1	1	11	1	0.027552	3.235360	0.035680	1.021952	0.062624	0.766176	10.438816
3	51	1	1	11	6	0.027392	3.384384	0.034912	1.028672	0.061152	0.769696	10.544032
3	51	1	1	11	11	0.027296	3.569984	0.024928	1.017216	0.061408	0.771904	11.414592
3	51	1	1	11	16	0.026976	3.729600	0.024192	1.059552	0.060864	0.769600	9.251232
3	51	1	1	11	21	0.027744	3.886528	0.024096	1.078176	0.063648	0.783808	11.736128
3	51	1	1	11	26	0.027392	4.049312	0.024064	1.019648	0.061376	0.768640	9.475520
3	51	1	1	11	31	0.027360	4.200608	0.035552	1.033856	0.061376	0.769568	7.881824
3	51	1	1	11	36	0.027200	4.376513	0.024192	1.068320	0.062720	0.771520	11.147104
3	51	1	1	16	1	0.027168	3.606368	0.024064	1.183872	0.061312	0.768224	11.317056
3	51	1	1	16	6	0.027456	3.772256	0.023936	1.020128	0.061472	0.772640	12.000704
3	51	1	1	16	11	0.027136	3.931040	0.024096	1.011104	0.061024	0.770464	12.248576
3	51	1	1	16	16	0.027264	4.090688	0.024128	1.028384	0.064512	0.769120	12.382144
3	51	1	1	16	21	0.027680	4.252192	0.034816	1.100768	0.062752	0.782272	9.565248
3	51	1	1	16	26	0.027008	4.405280	0.034752	1.035040	0.061632	0.771008	9.655520
3	51	1	1	16	31	0.027808	4.565440	0.034816	1.081312	0.063232	0.773120	8.316608
3	51	1	1	16	36	0.027520	4.726112	0.023616	1.088096	0.062240	0.782080	13.067200
3	51	1	1	21	1	0.027616	3.954880	0.023904	1.073024	0.061888	0.774400	8.933024
3	51	1	1	21	6	0.027008	4.124480	0.024832	1.002560	0.063104	0.810304	12.032544
3	51	1	1	21	11	0.027392	4.261056	0.024032	1.037600	0.061184	0.782848	11.253696
3	51	1	1	21	16	0.027104	4.442784	0.024960	1.017440	0.061600	0.771040	9.530400
3	51	1	1	21	21	0.027712	4.601568	0.024000	1.050208	0.061344	0.768864	11.071968
3	51	1	1	21	26	0.027488	4.761472	0.034752	1.027296	0.064544	0.770848	12.740256
3	51	1	1	21	31	0.027552	4.926240	0.034752	1.073184	0.061536	0.774080	11.197408
3	51	1	1	21	36	0.027936	5.130688	0.034912	1.056960	0.062752	0.773600	13.434272
3	51	1	1	26	1	0.027232	4.314368	0.034816	1.140256	0.062464	0.771648	9.433376
3	51	1	1	26	6	0.027424	4.478944	0.035968	1.045536	0.061696	0.770464	8.459104
3	51	1	1	26	11	0.027296	4.636128	0.024832	1.050272	0.061184	0.791648	11.946656
