Tesla C2050
Repeating	Image size	scale_xy	scale_eps	kernel_xy_size	kernel_eps_size	cubefilling	convolution	slicing	time to allocate	time copy memory	time to free	komplete time

6	51	1	1	1	1	0.027904	2.444160	0.039776	1.072896	0.065152	0.805696	25.737152
6	51	1	1	1	6	0.027744	2.582912	0.024064	1.078112	0.063072	0.785280	18.224833
6	51	1	1	1	11	0.027712	2.774560	0.024896	1.081280	0.061696	0.766752	11.234528
6	51	1	1	1	16	0.027296	2.933120	0.035456	1.061792	0.060864	0.764000	8.713824
6	51	1	1	1	21	0.026912	3.105376	0.023968	1.047232	0.060928	0.762784	7.872896
6	51	1	1	1	26	0.027328	3.261696	0.023936	1.041408	0.060160	0.799776	13.421888
6	51	1	1	1	31	0.027296	3.426400	0.023968	1.059360	0.063616	0.779904	10.514208
6	51	1	1	1	36	0.027008	3.585056	0.024128	1.076896	0.060640	0.765024	11.624384
6	51	1	1	6	1	0.029248	2.870464	0.036064	1.072544	0.062528	0.764128	12.005216
6	51	1	1	6	6	0.028000	3.036128	0.036000	1.039808	0.061600	0.763968	9.257568
6	51	1	1	6	11	0.027904	3.205088	0.024192	1.082592	0.061792	0.762752	12.420768
6	51	1	1	6	16	0.027296	3.360192	0.023904	1.004960	0.060320	0.786048	15.300608
6	51	1	1	6	21	0.027200	3.527712	0.024064	1.014944	0.061440	0.764192	8.686016
6	51	1	1	6	26	0.027456	3.688384	0.023968	1.032704	0.060160	0.765408	8.250624
6	51	1	1	6	31	0.027296	4.022592	0.024096	1.009600	0.060416	0.784288	8.785888
6	51	1	1	6	36	0.039040	4.005088	0.035552	1.071232	0.061248	0.765248	11.970176
6	51	1	1	11	1	0.027968	3.218240	0.034752	1.083488	0.062784	0.775488	8.104480
6	51	1	1	11	6	0.027680	3.405344	0.034848	1.058208	0.062336	0.764288	9.247584
6	51	1	1	11	11	0.027296	3.564384	0.034912	1.105888	0.059872	0.764192	8.558848
6	51	1	1	11	16	0.027264	3.728128	0.034752	1.114432	0.062688	0.761984	11.614432
6	51	1	1	11	21	0.027200	3.885824	0.023968	1.065888	0.061728	0.763776	14.715040
6	51	1	1	11	26	0.027200	4.048480	0.024832	1.107200	0.061088	0.764480	8.726208
6	51	1	1	11	31	0.027328	4.205440	0.034720	1.079264	0.060352	0.764320	10.493760
6	51	1	1	11	36	0.027264	4.359104	0.035616	1.040736	0.061408	0.766912	8.984384
6	51	1	1	16	1	0.027648	3.596768	0.036128	1.053056	0.061888	0.766080	9.017440
6	51	1	1	16	6	0.027488	3.765152	0.023968	1.047168	0.060352	0.767648	15.821792
6	51	1	1	16	11	0.027520	3.928160	0.035040	1.106912	0.063008	0.765952	7.680704
6	51	1	1	16	16	0.027168	4.087104	0.034656	1.060000	0.060544	0.763232	8.962400
6	51	1	1	16	21	0.027872	4.249056	0.034656	1.084864	0.062272	0.766080	12.562304
6	51	1	1	16	26	0.027648	4.408608	0.024064	1.047648	0.059904	0.789376	12.936768
6	51	1	1	16	31	0.027200	4.569664	0.035552	1.058336	0.061888	0.767200	12.166176
6	51	1	1	16	36	0.028000	4.728256	0.023872	1.087328	0.061056	0.767232	11.081600
6	51	1	1	21	1	0.027296	3.946720	0.023840	1.032896	0.060352	0.787968	9.462112
6	51	1	1	21	6	0.027232	4.120928	0.024000	1.035648	0.061536	0.767232	9.582080
6	51	1	1	21	11	0.027520	4.285888	0.034784	1.109696	0.062176	0.766080	9.766368
6	51	1	1	21	16	0.028032	4.440448	0.025088	1.080480	0.062080	0.765696	9.696864
6	51	1	1	21	21	0.027840	4.603168	0.034784	1.106304	0.061984	0.765408	10.356768
6	51	1	1	21	26	0.027488	4.763776	0.023968	1.085184	0.061856	0.791136	8.533504
6	51	1	1	21	31	0.027968	4.923488	0.034720	1.103968	0.061504	0.766656	11.072192
6	51	1	1	21	36	0.027136	5.127616	0.023936	1.074560	0.060736	0.788704	13.106816
6	51	1	1	26	1	0.027968	4.314624	0.024256	1.035424	0.061728	0.766016	11.543808
6	51	1	1	26	6	0.027040	4.480864	0.023904	1.039808	0.060320	0.766144	12.374656
6	51	1	1	26	11	0.027168	4.639616	0.024000	1.032960	0.060224	0.792480	10.828096
6	51	1	1	26	16	0.027200	4.802368	0.024736	1.101024	0.061984	0.767712	15.420288
6	51	1	1	26	21	0.027520	4.960192	0.024832	1.104256	0.060608	0.766848	12.733216
6	51	1	1	26	26	0.027776	5.122880	0.023840	1.065856	0.061376	0.764704	11.614656
6	51	1	1	26	31	0.027296	5.282976	0.024000	1.071936	0.060288	0.767744	11.903488
6	51	1	1	26	36	0.027264	5.443776	0.023904	1.028320	0.062016	0.767520	10.896544
6	51	1	1	31	1	0.027136	4.669216	0.023840	1.068224	0.060352	0.788320	8.405408
6	51	1	1	31	6	0.027008	4.841792	0.024000	1.068320	0.060512	0.800352	8.591360
6	51	1	1	31	11	0.027008	5.001376	0.035776	1.033280	0.062080	0.767552	10.756192
6	51	1	1	31	16	0.027744	5.165024	0.023904	1.106912	0.061792	0.772160	12.939232
6	51	1	1	31	21	0.027648	5.322848	0.035904	1.084160	0.061376	0.766272	10.474240
6	51	1	1	31	26	0.027200	5.479456	0.023808	1.069312	0.059872	0.787328	12.606496
6	51	1	1	31	31	0.027872	5.642464	0.024992	1.087360	0.064352	0.763936	10.205472
6	51	1	1	31	36	0.027552	5.809536	0.024000	1.092480	0.060768	0.792640	10.905952
6	51	1	1	36	1	0.027744	5.014112	0.024544	1.063424	0.061824	0.765088	11.145024
6	51	1	1	36	6	0.027104	5.186912	0.024736	1.136160	0.061632	0.778752	10.882592
6	51	1	1	36	11	0.027424	5.339552	0.024000	1.093152	0.061536	0.780544	13.342112
6	51	1	1	36	16	0.027776	5.507104	0.024736	1.073888	0.060608	0.779456	12.855488
